"","NA_Ratings","Predicted_Estimates","Participant","Time"
"K23101.44",0,0.124733333333333,"K23101",44
"K23101.45",1,0.200588888888889,"K23101",45
"K23101.46",0,0.104388888888889,"K23101",46
"K23101.47",0,0.0839079365079365,"K23101",47
"K23101.48",0,0.0954666666666667,"K23101",48
"K23101.49",0,0.0801333333333333,"K23101",49
"K23101.50",0,0.141066666666667,"K23101",50
"K23101.51",0,0.111033333333333,"K23101",51
"K23101.52",0,0.1099,"K23101",52
"K23101.53",0,0.233133333333333,"K23101",53
"K23101.54",1,0.301433333333333,"K23101",54
"K23101.55",0,0.119933333333333,"K23101",55
"K23101.56",0,0.157866666666667,"K23101",56
"K23101.57",0,0.177533333333333,"K23101",57
"K23101.58",0,0.105733333333333,"K23101",58
"K23101.59",0,0.1034,"K23101",59
"K23101.60",0,0.236266666666667,"K23101",60
"K23101.61",0,0.0906666666666667,"K23101",61
"K23101.62",0,0.2342,"K23101",62
"K23101.63",0,0.2411,"K23101",63
"K23101.64",1,0.220888888888889,"K23101",64
"K23101.65",0,0.206666666666667,"K23101",65
"K23101.66",0,0.256033333333333,"K23101",66
"K23101.67",0,0.164088888888889,"K23101",67
"K23101.68",1,0.178466666666667,"K23101",68
"K23101.69",0,0.194366666666667,"K23101",69
"K23101.70",0,0.142855555555555,"K23101",70
"K23101.71",0,0.0677222222222222,"K23101",71
"K23101.72",0,0.0543,"K23101",72
"K23101.73",0,0.174633333333333,"K23101",73
"K23101.74",0,0.128133333333333,"K23101",74
"K23101.75",0,0.2308,"K23101",75
"K23101.76",0,0.147833333333333,"K23101",76
"K23101.77",0,0.299833333333333,"K23101",77
"K23101.78",0,0.106,"K23101",78
"K23106.1",0,0.572875396825397,"K23106",1
"K23106.2",0,0.466952380952381,"K23106",2
"K23106.3",0,0.351542424242424,"K23106",3
"K23106.4",0,0.214509090909091,"K23106",4
"K23106.5",0,0.3377329004329,"K23106",5
"K23106.6",0,0.398433333333333,"K23106",6
"K23106.7",0,0.357558008658009,"K23106",7
"K23106.8",0,0.2621,"K23106",8
"K23106.9",0,0.173216666666667,"K23106",9
"K23106.10",0,0.548555555555556,"K23106",10
"K23106.11",0,0.369166666666667,"K23106",11
"K23106.12",0,0.607716666666667,"K23106",12
"K23106.13",2,0.372592857142857,"K23106",13
"K23106.14",0,0.347161904761905,"K23106",14
"K23106.15",0,0.3236,"K23106",15
"K23106.16",0,0.6236,"K23106",16
"K23106.17",0,0.399033333333333,"K23106",17
"K23106.18",0,0.329233333333333,"K23106",18
"K23106.19",0,0.247033333333333,"K23106",19
"K23106.20",0,0.325323809523809,"K23106",20
"K23106.21",0,0.4052,"K23106",21
"K23106.22",1,0.453248717948718,"K23106",22
"K23106.23",1,0.512404761904762,"K23106",23
"K23106.24",0,0.326572222222222,"K23106",24
"K23106.25",0,0.221385714285714,"K23106",25
"K23106.26",2,0.291209523809524,"K23106",26
"K23106.27",0,0.226316666666667,"K23106",27
"K23106.28",0,0.711108771929824,"K23106",28
"K23106.29",0,0.360342105263158,"K23106",29
"K23106.30",0,0.239975438596491,"K23106",30
"K23106.31",0,0.250233333333333,"K23106",31
"K23106.32",0,0.3812,"K23106",32
"K23106.33",0,0.4751,"K23106",33
"K23106.34",0,0.4043,"K23106",34
"K23106.35",0,0.369640476190476,"K23106",35
"K23106.36",0,0.29405,"K23106",36
"K23106.37",0,0.207266666666667,"K23106",37
"K23106.38",1,0.173866666666667,"K23106",38
"K23106.39",2,0.124266666666667,"K23106",39
"K23106.40",3,0.307677777777778,"K23106",40
"K23106.41",1,0.0981111111111111,"K23106",41
"K23106.42",0,0.201766666666667,"K23106",42
"K23106.43",0,0.264,"K23106",43
"K23106.44",1,0.229833333333333,"K23106",44
"K23106.45",0,0.259733333333333,"K23106",45
"K23106.46",0,0.266933333333333,"K23106",46
"K23106.47",0,0.385955555555556,"K23106",47
"K23106.48",0,0.2748,"K23106",48
"K23106.49",0,0.242,"K23106",49
"K23106.50",0,0.308833333333333,"K23106",50
"K23106.51",2,0.306495238095238,"K23106",51
"K23106.52",0,0.248366666666667,"K23106",52
"K23107.1",0,0.0438333333333333,"K23107",1
"K23107.2",0,0.0242666666666667,"K23107",2
"K23107.3",0,0.0344666666666667,"K23107",3
"K23107.4",0,0.0424333333333333,"K23107",4
"K23107.5",0,0.0358,"K23107",5
"K23107.6",0,0.0761666666666667,"K23107",6
"K23107.7",0,0.0113102564102564,"K23107",7
"K23107.8",0,0.0455666666666667,"K23107",8
"K23107.9",0,0.108003846153846,"K23107",9
"K23107.10",0,0.0644141025641026,"K23107",10
"K23107.11",0,0.0306474358974359,"K23107",11
"K23107.12",0,0.034329304029304,"K23107",12
"K23107.13",0,0.05,"K23107",13
"K23107.14",1,0.002,"K23107",14
"K23107.15",0,-5.82867087928207e-19,"K23107",15
"K23107.16",0,-4.85722573273506e-19,"K23107",16
"K23107.17",0,0.188,"K23107",17
"K23107.18",0,-5.41233724504764e-19,"K23107",18
"K23107.19",0,0.002,"K23107",19
"K23107.20",0,-5.48172618408671e-19,"K23107",20
"K23107.21",1,-5.13478148889135e-19,"K23107",21
"K23107.22",0,0.002,"K23107",22
"K23107.23",0,-6.31439345255558e-19,"K23107",23
"K23107.24",0,0.002,"K23107",24
"K23107.25",0,0.00866666666666667,"K23107",25
"K23107.26",0,0.0245571428571429,"K23107",26
"K23107.27",0,0.0547666666666667,"K23107",27
"K23107.28",0,0.0278904761904762,"K23107",28
"K23107.29",0,0.0549,"K23107",29
"K23107.30",0,0.00716666666666667,"K23107",30
"K23107.31",0,0.052,"K23107",31
"K23107.32",0,0.0355380952380952,"K23107",32
"K23107.33",0,0.0636857142857143,"K23107",33
"K23107.34",0,0.0397333333333333,"K23107",34
"K23107.35",0,0.0233666666666667,"K23107",35
"K23107.36",0,0.0381333333333333,"K23107",36
"K23107.37",0,0.0883910256410256,"K23107",37
"K23107.38",0,0.104283333333333,"K23107",38
"K23107.39",0,0.0609,"K23107",39
"K23107.40",0,0.0845076923076923,"K23107",40
"K23107.41",0,0.0471333333333333,"K23107",41
"K23107.42",0,0.0312666666666667,"K23107",42
"K23107.43",0,0.074,"K23107",43
"K23107.44",0,0.344,"K23107",44
"K23107.45",0,0.008,"K23107",45
"K23107.46",0,0,"K23107",46
"K23107.47",0,0.03,"K23107",47
"K23107.48",0,0.0235333333333333,"K23107",48
"K23107.49",0,0.0439666666666667,"K23107",49
"K23107.50",0,0.0398333333333333,"K23107",50
"K23107.51",0,0.0819,"K23107",51
"K23107.52",0,0.00796666666666667,"K23107",52
"K23107.53",0,0.0139666666666667,"K23107",53
"K23107.54",0,0.00133333333333333,"K23107",54
"K23107.55",0,0.012,"K23107",55
"K23107.56",0,0,"K23107",56
"K23107.57",0,0.002,"K23107",57
"K23107.58",0,0,"K23107",58
"K23109.1",1,0.890633333333333,"K23109",1
"K23109.2",0,0.1416,"K23109",2
"K23109.3",0,0.429066666666667,"K23109",3
"K23109.4",1,0.340833333333333,"K23109",4
"K23109.5",0,0.333333333333333,"K23109",5
"K23109.6",0,0.412566666666667,"K23109",6
"K23109.7",2,1.09026666666667,"K23109",7
"K23109.8",1,0.654966666666667,"K23109",8
"K23109.9",1,1.50266666666667,"K23109",9
"K23109.10",0,0.262233333333333,"K23109",10
"K23109.11",1,0.262533333333333,"K23109",11
"K23109.12",1,0.166433333333333,"K23109",12
"K23109.13",0,1.23016666666667,"K23109",13
"K23109.14",2,1.1949,"K23109",14
"K23109.15",1,0.9761,"K23109",15
"K23109.16",1,1.17053333333333,"K23109",16
"K23109.17",1,1.12283333333333,"K23109",17
"K23109.18",1,0.892933333333333,"K23109",18
"K23109.19",1,0.369133333333333,"K23109",19
"K23109.20",0,0.191833333333333,"K23109",20
"K23109.21",2,0.537866666666667,"K23109",21
"K23109.22",0,0.367333333333333,"K23109",22
"K23109.23",1,1.20626666666667,"K23109",23
"K23109.24",1,1.14503333333333,"K23109",24
"K23109.25",0,1.07983333333333,"K23109",25
"K23109.26",1,1.09376666666667,"K23109",26
"K23109.27",0,1.00133333333333,"K23109",27
"K23109.28",1,0.593866666666667,"K23109",28
"K23109.29",0,0.363066666666667,"K23109",29
"K23109.30",3,0.551766666666667,"K23109",30
"K23109.31",0,0.5344,"K23109",31
"K23109.32",1,0.742066666666667,"K23109",32
"K23109.33",1,1.2357,"K23109",33
"K23109.34",1,0.974333333333333,"K23109",34
"K23109.35",1,0.957,"K23109",35
"K23109.36",1,1.2391,"K23109",36
"K23109.37",0,0.647033333333333,"K23109",37
"K23109.38",0,0.6113,"K23109",38
"K23109.39",0,0.631366666666667,"K23109",39
"K23109.40",0,0.6591,"K23109",40
"K23109.41",0,0.398366666666667,"K23109",41
"K23109.42",0,0.456333333333333,"K23109",42
"K23109.43",0,0.907833333333333,"K23109",43
"K23109.44",1,1.05166666666667,"K23109",44
"K23109.45",2,0.6549,"K23109",45
"K23109.46",1,0.344566666666667,"K23109",46
"K23109.47",0,0.465866666666667,"K23109",47
"K23109.48",0,0.4673,"K23109",48
"K23109.49",0,0.5475,"K23109",49
"K23109.50",1,0.57,"K23109",50
"K23109.51",0,0.643,"K23109",51
"K23109.52",2,1.2879,"K23109",52
"K23109.53",1,1.2507,"K23109",53
"K23109.54",1,0.930966666666666,"K23109",54
"K23109.55",0,0.251,"K23109",55
"K23109.56",0,0.2072,"K23109",56
"K23109.57",0,0.3498,"K23109",57
"K23109.58",1,0.290833333333333,"K23109",58
"K23109.59",2,0.520466666666667,"K23109",59
"K23109.60",0,0.335766666666667,"K23109",60
"K23109.61",0,0.365833333333333,"K23109",61
"K23109.62",1,0.9771,"K23109",62
"K23109.63",1,1.0446,"K23109",63
"K23109.64",0,0.3477,"K23109",64
"K23109.65",0,0.456566666666667,"K23109",65
"K23109.66",0,0.292666666666667,"K23109",66
"K23109.67",0,0.9954,"K23109",67
"K23109.68",0,0.565366666666667,"K23109",68
"K23109.69",0,0.389766666666667,"K23109",69
"K23109.70",0,0.5106,"K23109",70
"K23109.71",1,1.0631,"K23109",71
"K23109.72",2,0.895366666666667,"K23109",72
"K23109.73",0,0.3187,"K23109",73
"K23109.74",1,0.401533333333333,"K23109",74
"K23109.75",1,0.353866666666667,"K23109",75
"K23109.76",1,0.1954,"K23109",76
"K23109.77",2,0.7427,"K23109",77
"K23109.78",1,0.924033333333333,"K23109",78
"K23109.79",1,1.02226666666667,"K23109",79
"K23109.80",0,0.787266666666666,"K23109",80
"K23109.81",1,1.0423,"K23109",81
"K23109.82",0,0.560333333333333,"K23109",82
"K23109.83",0,0.8956,"K23109",83
"K23109.84",0,0.590166666666667,"K23109",84
"K23109.85",1,0.616066666666667,"K23109",85
"K23109.86",0,0.6735,"K23109",86
"K23109.87",1,1.09726666666667,"K23109",87
"K23109.88",1,0.858733333333333,"K23109",88
"K23109.89",2,0.949633333333333,"K23109",89
"K23109.90",1,1.1054,"K23109",90
"K23114.1",2,2.48149471313001,"K23114",1
"K23114.2",1,1.93589853479853,"K23114",2
"K23114.3",0,0.740412820512821,"K23114",3
"K23114.4",2,1.03389966373496,"K23114",4
"K23114.5",0,0.8115,"K23114",5
"K23114.6",3,1.48416666666667,"K23114",6
"K23114.7",1,0.823233333333333,"K23114",7
"K23114.8",2,0.777166666666667,"K23114",8
"K23114.9",4,2.53063524710583,"K23114",9
"K23114.10",1,2.469923414494,"K23114",10
"K23114.11",4,1.45969248431307,"K23114",11
"K23114.12",0,1.31282142857143,"K23114",12
"K23114.13",0,1.32558095238095,"K23114",13
"K23114.14",4,1.94541915861916,"K23114",14
"K23114.15",0,0.897503174603174,"K23114",15
"K23114.16",2,1.84679781884782,"K23114",16
"K23114.17",0,0.768367532467532,"K23114",17
"K23114.18",3,2.76750707413502,"K23114",18
"K23114.19",2,1.46821165011459,"K23114",19
"K23114.20",1,0.930664102564102,"K23114",20
"K23114.21",0,0.7374,"K23114",21
"K23114.22",2,0.996233333333333,"K23114",22
"K23114.23",2,1.12322380952381,"K23114",23
"K23114.24",2,2.20053629213923,"K23114",24
"K23114.25",1,2.12459134199134,"K23114",25
"K23114.26",1,0.998877450980392,"K23114",26
"K23114.27",3,1.56597615440115,"K23114",27
"K23114.28",1,0.844461904761904,"K23114",28
"K23114.29",2,2.49098478759803,"K23114",29
"K23114.30",0,1.04468415750916,"K23114",30
"K23114.31",0,0.909136363636364,"K23114",31
"K23114.32",3,2.47228589558017,"K23114",32
"K23114.33",2,3.02784130683558,"K23114",33
"K23114.34",0,1.30527619047619,"K23114",34
"K23114.35",3,1.44585171201348,"K23114",35
"K23114.36",1,1.14458071928072,"K23114",36
"K23114.37",1,2.29664470790647,"K23114",37
"K23115.1",0,0.898133333333333,"K23115",1
"K23115.2",1,0.488566666666667,"K23115",2
"K23115.3",2,0.402166666666667,"K23115",3
"K23115.4",0,0.535,"K23115",4
"K23115.5",0,0.388233333333333,"K23115",5
"K23115.6",0,0.5826,"K23115",6
"K23115.7",1,0.556,"K23115",7
"K23115.8",0,0.203733333333333,"K23115",8
"K23115.9",1,0.255633333333333,"K23115",9
"K23115.10",1,0.611833333333333,"K23115",10
"K23115.11",1,0.623566666666667,"K23115",11
"K23115.12",1,0.711266666666667,"K23115",12
"K23115.13",2,0.4971,"K23115",13
"K23115.14",1,0.420433333333333,"K23115",14
"K23115.15",2,0.736866666666667,"K23115",15
"K23115.16",0,0.805133333333333,"K23115",16
"K23115.17",0,0.913333333333334,"K23115",17
"K23115.18",0,0.2919,"K23115",18
"K23115.19",0,0.764366666666667,"K23115",19
"K23115.20",0,0.499966666666667,"K23115",20
"K23115.21",0,0.4809,"K23115",21
"K23115.22",2,0.646298778998779,"K23115",22
"K23115.23",1,0.6578,"K23115",23
"K23115.24",0,0.463771794871795,"K23115",24
"K23115.25",0,0.671646031746032,"K23115",25
"K23115.26",1,0.703605128205128,"K23115",26
"K23115.27",1,0.831488888888889,"K23115",27
"K23115.28",1,0.695971794871795,"K23115",28
"K23115.29",0,0.561842857142857,"K23115",29
"K23115.30",0,0.7537,"K23115",30
"K23115.31",1,0.710366666666666,"K23115",31
"K23115.32",0,0.419843859649123,"K23115",32
"K23115.33",2,0.976285714285714,"K23115",33
"K23115.34",0,0.9662,"K23115",34
"K23115.35",1,0.455933333333333,"K23115",35
"K23115.36",0,0.422633333333333,"K23115",36
"K23115.37",0,0.385833333333333,"K23115",37
"K23115.38",0,0.459833333333333,"K23115",38
"K23115.39",2,0.4271,"K23115",39
"K23115.40",0,0.8877,"K23115",40
"K23115.41",0,0.997966666666667,"K23115",41
"K23115.42",0,0.525488888888889,"K23115",42
"K23115.43",2,0.937333333333333,"K23115",43
"K23115.44",0,0.8023,"K23115",44
"K23115.45",0,0.4225,"K23115",45
"K23115.46",0,0.552755555555555,"K23115",46
"K23115.47",1,0.860133333333334,"K23115",47
"K23115.48",1,0.6881,"K23115",48
"K23115.49",0,0.563752380952381,"K23115",49
"K23115.50",1,0.737146428571428,"K23115",50
"K23115.51",0,0.492719047619048,"K23115",51
"K23115.52",0,0.595533333333333,"K23115",52
"K23115.53",1,0.570685714285714,"K23115",53
"K23115.54",3,0.731266666666666,"K23115",54
"K23115.55",0,0.4776,"K23115",55
"K23115.56",1,1.04843333333333,"K23115",56
"K23115.57",2,0.5965,"K23115",57
"K23115.58",0,0.367333333333333,"K23115",58
"K23115.59",0,0.8164,"K23115",59
"K23115.60",1,0.450566666666667,"K23115",60
"K23115.61",1,0.8438,"K23115",61
"K23115.62",1,0.685107142857143,"K23115",62
"K23115.63",1,0.646155555555556,"K23115",63
"K23115.64",0,0.561711111111111,"K23115",64
"K23115.65",0,0.59662380952381,"K23115",65
"K23115.66",0,0.499616666666667,"K23115",66
"K23115.67",0,0.760222222222222,"K23115",67
"K23117.1",3,1.38436666666667,"K23117",1
"K23117.2",0,0.407966666666667,"K23117",2
"K23117.3",0,0.903133333333333,"K23117",3
"K23117.4",1,1.22723333333333,"K23117",4
"K23117.5",1,0.7545,"K23117",5
"K23117.6",0,0.876633333333333,"K23117",6
"K23117.7",0,1.1725,"K23117",7
"K23117.8",2,1.22703333333333,"K23117",8
"K23117.9",2,1.01776666666667,"K23117",9
"K23117.10",0,0.319666666666667,"K23117",10
"K23117.11",0,0.928966666666667,"K23117",11
"K23117.12",0,0.549666666666667,"K23117",12
"K23117.13",0,0.7698,"K23117",13
"K23117.14",1,1.66316666666667,"K23117",14
"K23117.15",2,1.25373333333333,"K23117",15
"K23117.16",3,1.20206666666667,"K23117",16
"K23117.17",0,1.30743333333333,"K23117",17
"K23117.18",0,0.472466666666667,"K23117",18
"K23117.19",0,0.395733333333333,"K23117",19
"K23117.20",4,1.029,"K23117",20
"K23117.21",1,0.736633333333333,"K23117",21
"K23117.22",2,0.675966666666667,"K23117",22
"K23117.23",2,0.876933333333333,"K23117",23
"K23117.24",0,0.610133333333333,"K23117",24
"K23117.25",1,1.9526,"K23117",25
"K23117.26",1,0.849366666666667,"K23117",26
"K23117.27",0,0.4884,"K23117",27
"K23117.28",0,0.911433333333333,"K23117",28
"K23117.29",3,0.676,"K23117",29
"K23117.30",0,0.547566666666667,"K23117",30
"K23117.31",2,1.40346666666667,"K23117",31
"K23117.32",1,1.2319,"K23117",32
"K23117.33",1,1.3195,"K23117",33
"K23117.34",0,1.40583333333333,"K23117",34
"K23117.35",2,1.18423333333333,"K23117",35
"K23117.36",0,1.21816666666667,"K23117",36
"K23117.37",1,1.07626666666667,"K23117",37
"K23117.38",0,1.15756666666667,"K23117",38
"K23117.39",0,0.747733333333333,"K23117",39
"K23117.40",4,1.08176666666667,"K23117",40
"K23117.41",1,0.772633333333333,"K23117",41
"K23117.42",1,0.433933333333333,"K23117",42
"K23117.43",0,0.294566666666667,"K23117",43
"K23117.44",3,1.53723333333333,"K23117",44
"K23117.45",2,0.681033333333333,"K23117",45
"K23117.46",2,1.48813333333333,"K23117",46
"K23117.47",1,1.24766666666667,"K23117",47
"K23117.48",0,1.06936666666667,"K23117",48
"K23117.49",1,0.714033333333333,"K23117",49
"K23117.50",0,0.547666666666667,"K23117",50
"K23117.51",1,1.17346666666667,"K23117",51
"K23117.52",1,0.923766666666667,"K23117",52
"K23117.53",3,0.4491,"K23117",53
"K23117.54",2,1.31896666666667,"K23117",54
"K23117.55",0,0.998866666666667,"K23117",55
"K23117.56",0,0.530866666666667,"K23117",56
"K23117.57",0,0.548333333333333,"K23117",57
"K23117.58",0,0.3908,"K23117",58
"K23117.59",0,0.8376,"K23117",59
"K23117.60",2,0.8876,"K23117",60
"K23117.61",1,1.23063333333333,"K23117",61
"K23117.62",1,1.5401,"K23117",62
"K23117.63",3,1.74396666666667,"K23117",63
"K23117.64",2,1.18166666666667,"K23117",64
"K23117.65",1,0.286766666666667,"K23117",65
"K23117.66",0,1.176,"K23117",66
"K23117.67",4,0.992633333333333,"K23117",67
"K23117.68",0,0.499666666666667,"K23117",68
"K23117.69",2,1.04486666666667,"K23117",69
"K23117.70",0,1.4929,"K23117",70
"K23117.71",1,1.1716,"K23117",71
"K23117.72",1,1.62573333333333,"K23117",72
"K23117.73",3,1.89046666666667,"K23117",73
"K23117.74",0,0.630366666666667,"K23117",74
"K23117.75",1,0.3067,"K23117",75
"K23117.76",1,0.784766666666666,"K23117",76
"K23117.77",1,1.9042,"K23117",77
"K23117.78",0,1.02013333333333,"K23117",78
"K23117.79",2,1.73123333333333,"K23117",79
"K23117.80",2,1.5492,"K23117",80
"K23117.81",1,1.42706666666667,"K23117",81
"K23117.82",1,0.730466666666667,"K23117",82
"K23117.83",0,1.08963333333333,"K23117",83
"K23117.84",0,1.03713333333333,"K23117",84
"K23117.85",0,1.01056666666667,"K23117",85
"K23117.86",0,0.9032,"K23117",86
"K23117.87",2,1.23546666666667,"K23117",87
"K23117.88",0,1.29546666666667,"K23117",88
"K23117.89",0,1.2502,"K23117",89
"K23117.90",3,1.5049,"K23117",90
"K23120.1",1,0.278246153846154,"K23120",1
"K23120.2",0,0.347579487179487,"K23120",2
"K23120.3",0,0.224247619047619,"K23120",3
"K23120.4",0,0.210401754385965,"K23120",4
"K23120.5",0,0.420148724082935,"K23120",5
"K23120.6",0,0.47045,"K23120",6
"K23120.7",1,0.508802548036759,"K23120",7
"K23120.8",0,0.1431,"K23120",8
"K23120.9",0,0.577077777777778,"K23120",9
"K23120.10",1,0.546066666666667,"K23120",10
"K23120.11",0,0.4868,"K23120",11
"K23120.12",0,0.209833333333333,"K23120",12
"K23120.13",0,0.249934199134199,"K23120",13
"K23120.14",1,0.576333333333333,"K23120",14
"K23120.15",1,0.391366666666667,"K23120",15
"K23120.16",1,0.301021103896104,"K23120",16
"K23120.17",0,0.264533592132505,"K23120",17
"K23120.18",0,0.498226449275362,"K23120",18
"K23120.19",0,0.344971428571429,"K23120",19
"K23120.20",0,0.521528571428571,"K23120",20
"K23120.21",1,0.561349068322981,"K23120",21
"K23120.22",1,0.5071716873706,"K23120",22
"K23120.23",1,0.218833333333333,"K23120",23
"K23120.24",0,0.266233333333333,"K23120",24
"K23120.25",3,0.398861616161616,"K23120",25
"K23120.26",1,0.164128205128205,"K23120",26
"K23120.27",1,0.316267094017094,"K23120",27
"K23120.28",0,0.282154395604395,"K23120",28
"K23120.29",1,0.437000427350427,"K23120",29
"K23120.30",0,0.216628205128205,"K23120",30
"K23120.31",1,0.388596964146964,"K23120",31
"K23120.32",0,0.252352380952381,"K23120",32
"K23120.33",0,0.112133333333333,"K23120",33
"K23120.34",1,0.365976190476191,"K23120",34
"K23120.35",0,0.309219047619048,"K23120",35
"K23120.36",0,0.545019047619048,"K23120",36
"K23120.37",0,0.236995238095238,"K23120",37
"K23120.38",1,0.426321428571429,"K23120",38
"K23120.39",0,0.246754761904762,"K23120",39
"K23120.40",0,0.4994,"K23120",40
"K23120.41",0,0.3918,"K23120",41
"K23120.42",0,0.1044,"K23120",42
"K23120.43",1,0.171466666666667,"K23120",43
"K23120.44",1,0.187866666666667,"K23120",44
"K23120.45",1,0.420833333333333,"K23120",45
"K23120.46",1,0.229766666666667,"K23120",46
"K23120.47",0,0.237409523809524,"K23120",47
"K23120.48",0,0.663233333333333,"K23120",48
"K23120.49",0,0.32697619047619,"K23120",49
"K23120.50",0,0.452281746031746,"K23120",50
"K23120.51",0,0.491828632478632,"K23120",51
"K23120.52",0,0.334348412698413,"K23120",52
"K23120.53",0,0.406333394383394,"K23120",53
"K23120.54",0,0.335957203907204,"K23120",54
"K23120.55",0,0.316383333333333,"K23120",55
"K23120.56",0,0.444833333333333,"K23120",56
"K23120.57",0,0.37893253968254,"K23120",57
"K23120.58",0,0.208333333333333,"K23120",58
"K23120.59",0,0.578833333333334,"K23120",59
"K23120.60",0,0.326833333333333,"K23120",60
"K23120.61",1,0.545364102564103,"K23120",61
"K23120.62",0,0.212328571428571,"K23120",62
"K23120.63",0,0.1744,"K23120",63
"K23120.64",0,0.291480952380952,"K23120",64
"K23120.65",0,0.225433333333333,"K23120",65
"K23120.66",1,0.361166666666667,"K23120",66
"K23120.67",1,0.507080952380953,"K23120",67
"K23120.68",0,0.2579,"K23120",68
"K23120.69",0,0.405732051282051,"K23120",69
"K23120.70",0,0.543553619909502,"K23120",70
"K23120.71",1,0.133485714285714,"K23120",71
"K23120.72",0,0.348438095238095,"K23120",72
"K23120.73",0,0.1549,"K23120",73
"K23120.74",1,0.394502380952381,"K23120",74
"K23120.75",0,0.24485,"K23120",75
"K23120.76",0,0.245119047619048,"K23120",76
"K23120.77",0,0.585019047619048,"K23120",77
"K23120.78",0,0.489616666666667,"K23120",78
"K23121.1",0,0.335248484848485,"K23121",1
"K23121.2",0,0.2161,"K23121",2
"K23121.3",0,0.404444444444444,"K23121",3
"K23121.4",2,0.774928815628816,"K23121",4
"K23121.5",0,0.436745454545455,"K23121",5
"K23121.6",1,0.656537301587301,"K23121",6
"K23121.7",0,0.396425396825397,"K23121",7
"K23121.8",0,0.441295238095238,"K23121",8
"K23121.9",0,0.523185714285714,"K23121",9
"K23121.10",1,0.616307142857143,"K23121",10
"K23121.11",1,0.589333333333333,"K23121",11
"K23121.12",0,0.552866666666667,"K23121",12
"K23121.13",3,0.3184,"K23121",13
"K23121.14",0,0.549,"K23121",14
"K23121.15",0,0.393033333333333,"K23121",15
"K23121.16",0,0.747766666666667,"K23121",16
"K23121.17",0,1.0055,"K23121",17
"K23121.18",0,0.129433333333333,"K23121",18
"K23121.19",1,0.0169,"K23121",19
"K23121.20",2,0.6046,"K23121",20
"K23121.21",0,1.37446666666667,"K23121",21
"K23121.22",0,0.4076,"K23121",22
"K23121.23",0,0.8098,"K23121",23
"K23121.24",0,0.295633333333333,"K23121",24
"K23121.25",0,0.127266666666667,"K23121",25
"K23121.26",0,0.710466666666667,"K23121",26
"K23121.27",1,0.323531623931624,"K23121",27
"K23121.28",1,0.630620512820513,"K23121",28
"K23121.29",2,0.709422222222222,"K23121",29
"K23121.30",0,0.103366666666667,"K23121",30
"K23121.31",1,1.03056666666667,"K23121",31
"K23121.32",0,0.4613,"K23121",32
"K23121.33",1,0.399033333333333,"K23121",33
"K23121.34",2,0.6942,"K23121",34
"K23121.35",0,0.2891,"K23121",35
"K23121.36",0,0.340533333333333,"K23121",36
"K23121.37",0,0.597133333333333,"K23121",37
"K23121.38",2,0.444433333333333,"K23121",38
"K23121.39",1,0.754033333333333,"K23121",39
"K23121.40",0,0.4884,"K23121",40
"K23121.41",0,0.201266666666667,"K23121",41
"K23121.42",0,0.3497,"K23121",42
"K23121.43",1,0.421733333333333,"K23121",43
"K23121.44",0,0.436766666666667,"K23121",44
"K23121.45",0,0.2912,"K23121",45
"K23121.46",1,0.622166666666667,"K23121",46
"K23121.47",0,0.685666666666667,"K23121",47
"K23121.48",0,0.5294,"K23121",48
