"","NA_Ratings","Predicted_Estimates","Participant","Time"
"K23107.24",0,0.0620666666666667,"K23107",24
"K23107.25",0,0.4749,"K23107",25
"K23107.26",0,0.03,"K23107",26
"K23107.27",0,0.808566666666667,"K23107",27
"K23107.28",1,0.108,"K23107",28
"K23107.29",0,0.167433333333333,"K23107",29
"K23107.30",0,0.00466666666666667,"K23107",30
"K23107.31",0,0.251933333333333,"K23107",31
"K23107.32",0,0.1632,"K23107",32
"K23107.33",0,0.199522222222222,"K23107",33
"K23107.34",0,0.327722222222222,"K23107",34
"K23107.35",0,0.148455555555556,"K23107",35
"K23107.36",0,0.5282,"K23107",36
"K23107.37",0,0.1571,"K23107",37
"K23107.38",0,0.104938095238095,"K23107",38
"K23107.39",0,0.1626,"K23107",39
"K23107.40",1,0.127833333333333,"K23107",40
"K23107.41",0,0.1623,"K23107",41
"K23107.42",0,0.2721,"K23107",42
"K23107.43",0,0.0308333333333333,"K23107",43
"K23107.44",0,1.41053333333333,"K23107",44
"K23107.45",1,0.305433333333333,"K23107",45
"K23107.46",0,0.00399999999999999,"K23107",46
"K23107.47",0,0.0150333333333333,"K23107",47
"K23107.48",0,0.237766666666667,"K23107",48
"K23107.49",0,0.129452380952381,"K23107",49
"K23107.50",0,0.111933333333333,"K23107",50
"K23107.51",0,0.400942857142857,"K23107",51
"K23107.52",0,0.258966666666667,"K23107",52
"K23107.53",0,0.202266666666667,"K23107",53
"K23107.54",0,0.0847904761904762,"K23107",54
"K23107.55",2,0.271633333333333,"K23107",55
"K23107.56",1,0.161966666666667,"K23107",56
"K23107.57",0,0.0676,"K23107",57
"K23107.58",0,0.136,"K23107",58
"K23109.1",0,0.1112,"K23109",1
"K23109.2",0,0.152066666666667,"K23109",2
"K23109.3",0,0.0691666666666666,"K23109",3
"K23109.4",0,0.031,"K23109",4
"K23109.5",0,0.150133333333333,"K23109",5
"K23109.6",0,0.0284,"K23109",6
"K23109.7",0,0.2271,"K23109",7
"K23109.8",0,0.0816,"K23109",8
"K23109.9",0,0.3032,"K23109",9
"K23109.10",4,0.158,"K23109",10
"K23109.11",0,0.0954333333333334,"K23109",11
"K23109.12",0,0.1335,"K23109",12
"K23109.13",0,0.0698,"K23109",13
"K23109.14",0,0.0374,"K23109",14
"K23109.15",0,0.0397,"K23109",15
"K23109.16",0,0.0523,"K23109",16
"K23109.17",0,0.0128666666666667,"K23109",17
"K23109.18",0,0.0497,"K23109",18
"K23109.19",0,0.10017619047619,"K23109",19
"K23109.20",0,0.165766666666667,"K23109",20
"K23109.21",0,0.0533,"K23109",21
"K23109.22",0,0.0555333333333333,"K23109",22
"K23109.23",2,0.140933333333333,"K23109",23
"K23109.24",0,0.0519666666666667,"K23109",24
"K23109.25",0,0.0545666666666667,"K23109",25
"K23109.26",0,0.0941833333333333,"K23109",26
"K23109.27",0,0.0387,"K23109",27
"K23109.28",0,0.0537,"K23109",28
"K23109.29",0,0.279394594594595,"K23109",29
"K23109.30",0,0.330661261261261,"K23109",30
"K23109.31",0,0.131266666666667,"K23109",31
"K23109.32",0,0.241766666666667,"K23109",32
"K23109.33",0,0.114133333333333,"K23109",33
"K23109.34",0,0.0308993564993565,"K23109",34
"K23109.35",0,0.0327333333333333,"K23109",35
"K23109.36",0,0.149566666666667,"K23109",36
"K23109.37",0,0.106189743589744,"K23109",37
"K23109.38",0,0.0443,"K23109",38
"K23109.39",0,0.0535230769230769,"K23109",39
"K23109.40",0,0.0800666666666667,"K23109",40
"K23109.41",0,0.306533333333333,"K23109",41
"K23109.42",0,0.0724,"K23109",42
"K23109.43",0,0.0475666666666666,"K23109",43
"K23109.44",0,0.2081,"K23109",44
"K23109.45",0,0.0588333333333333,"K23109",45
"K23109.46",0,0.454233333333333,"K23109",46
"K23109.47",0,0.248144444444444,"K23109",47
"K23109.48",0,0.0886,"K23109",48
"K23109.49",1,0.102866666666667,"K23109",49
"K23109.50",1,0.0938539682539683,"K23109",50
"K23109.51",0,0.0148666666666667,"K23109",51
"K23109.52",0,0.0963333333333333,"K23109",52
"K23109.53",0,0.238766666666667,"K23109",53
"K23109.54",0,0.0676,"K23109",54
"K23109.55",0,0.232092063492064,"K23109",55
"K23109.56",0,0.0584333333333333,"K23109",56
"K23109.57",0,0.126655555555556,"K23109",57
"K23109.58",0,0.147744444444444,"K23109",58
"K23109.59",0,0.136680952380952,"K23109",59
"K23109.60",0,0.0608666666666667,"K23109",60
"K23109.61",0,0.0394666666666667,"K23109",61
"K23109.62",0,0.0115,"K23109",62
"K23109.63",0,0.0606653457653458,"K23109",63
"K23109.64",0,0.1763,"K23109",64
"K23109.65",0,0.159666666666667,"K23109",65
"K23109.66",0,0.0876,"K23109",66
"K23109.67",0,0.188866666666667,"K23109",67
"K23109.68",0,0.0600166666666667,"K23109",68
"K23109.69",0,0.0696,"K23109",69
"K23109.70",0,0.0182,"K23109",70
"K23109.71",0,0.0692904761904762,"K23109",71
"K23109.72",0,0.0331,"K23109",72
"K23109.73",0,0.0769666666666667,"K23109",73
"K23109.74",0,0.148166666666667,"K23109",74
"K23109.75",0,0.271671428571429,"K23109",75
"K23109.76",0,0.222016666666667,"K23109",76
"K23109.77",0,0.0325166666666667,"K23109",77
"K23109.78",0,0.0387666666666667,"K23109",78
"K23109.79",0,0.0552666666666667,"K23109",79
"K23109.80",0,0.141733333333333,"K23109",80
"K23109.81",0,0.0703,"K23109",81
"K23109.82",0,0.0957,"K23109",82
"K23109.83",0,0.0934333333333334,"K23109",83
"K23109.84",1,0.117666666666667,"K23109",84
"K23109.85",0,0.0423666666666667,"K23109",85
"K23109.86",0,0.0756333333333333,"K23109",86
"K23109.87",0,0.077,"K23109",87
"K23109.88",0,0.0284,"K23109",88
"K23109.89",0,0.107233333333333,"K23109",89
"K23109.90",0,0.0461666666666667,"K23109",90
"K23114.1",1,1.11238042834359,"K23114",1
"K23114.2",4,2.29743201564517,"K23114",2
"K23114.3",2,1.56222065478381,"K23114",3
"K23114.4",1,1.3581978021978,"K23114",4
"K23114.5",1,1.1957,"K23114",5
"K23114.6",4,2.6756,"K23114",6
"K23114.7",1,1.32413333333333,"K23114",7
"K23114.8",1,1.15584269005848,"K23114",8
"K23114.9",2,1.31993822230401,"K23114",9
"K23114.10",2,1.45229418359418,"K23114",10
"K23114.11",1,1.09952999164578,"K23114",11
"K23114.12",0,1.01288636363636,"K23114",12
"K23114.13",3,0.895358585858586,"K23114",13
"K23114.14",4,2.5781247030747,"K23114",14
"K23114.15",1,1.23091219715956,"K23114",15
"K23114.16",0,0.9119,"K23114",16
"K23114.17",2,2.15823392457216,"K23114",17
"K23114.18",1,2.41992047135871,"K23114",18
"K23114.19",1,1.8969194612577,"K23114",19
"K23114.20",0,0.499266666666667,"K23114",20
"K23114.21",1,3.53363333333333,"K23114",21
"K23114.22",3,3.36103333333333,"K23114",22
"K23114.23",1,1.06226666666667,"K23114",23
"K23114.24",4,3.10673333333333,"K23114",24
"K23114.25",3,2.23536666666667,"K23114",25
"K23114.26",0,0.97,"K23114",26
"K23114.27",1,1.19813333333333,"K23114",27
"K23114.28",0,0.837966666666667,"K23114",28
"K23114.29",2,1.62643333333333,"K23114",29
"K23114.30",1,0.9212,"K23114",30
"K23114.31",1,0.8676,"K23114",31
"K23114.32",2,1.93063333333333,"K23114",32
"K23114.33",2,1.18476666666667,"K23114",33
"K23114.34",0,1.14486666666667,"K23114",34
"K23114.35",2,0.885533333333333,"K23114",35
"K23114.36",1,3.6194,"K23114",36
"K23114.37",1,1.0246,"K23114",37
"K23115.1",0,0.451933333333333,"K23115",1
"K23115.2",0,0.528266666666667,"K23115",2
"K23115.3",1,0.4056,"K23115",3
"K23115.4",0,0.486556140350877,"K23115",4
"K23115.5",1,0.493966666666667,"K23115",5
"K23115.6",0,0.463,"K23115",6
"K23115.7",0,0.467866666666667,"K23115",7
"K23115.8",1,0.3866,"K23115",8
"K23115.9",0,0.370877777777778,"K23115",9
"K23115.10",0,0.50395,"K23115",10
"K23115.11",0,0.504577777777778,"K23115",11
"K23115.12",1,0.385947619047619,"K23115",12
"K23115.13",0,0.433733333333333,"K23115",13
"K23115.14",0,0.397016666666667,"K23115",14
"K23115.15",0,0.467472222222222,"K23115",15
"K23115.16",0,0.360866666666667,"K23115",16
"K23115.17",0,0.449133333333333,"K23115",17
"K23115.18",0,0.398969696969697,"K23115",18
"K23115.19",1,0.482195238095238,"K23115",19
"K23115.20",3,0.419633333333333,"K23115",20
"K23115.21",1,0.296155555555556,"K23115",21
"K23115.22",0,0.3998,"K23115",22
"K23115.23",1,0.758772222222222,"K23115",23
"K23115.24",0,0.330016666666667,"K23115",24
"K23115.25",1,0.307452380952381,"K23115",25
"K23115.26",1,0.21795,"K23115",26
"K23115.27",1,0.296796753246753,"K23115",27
"K23115.28",2,0.36624595959596,"K23115",28
"K23115.29",0,0.225,"K23115",29
"K23115.30",0,0.6219,"K23115",30
"K23115.31",1,0.3603,"K23115",31
"K23115.32",1,0.270833333333333,"K23115",32
"K23115.33",0,0.3735,"K23115",33
"K23115.34",0,0.6074,"K23115",34
"K23115.35",0,0.5833,"K23115",35
"K23115.36",1,0.486355555555555,"K23115",36
"K23115.37",0,0.630038011695907,"K23115",37
"K23115.38",1,0.318875324675325,"K23115",38
"K23115.39",0,0.608588888888889,"K23115",39
"K23115.40",0,0.527366666666667,"K23115",40
"K23115.41",0,0.753360317460317,"K23115",41
"K23115.42",0,0.442666666666667,"K23115",42
"K23115.43",0,0.434166666666667,"K23115",43
"K23115.44",1,0.602364160401003,"K23115",44
"K23115.45",0,0.436227777777778,"K23115",45
"K23115.46",0,0.391755555555555,"K23115",46
"K23115.47",1,0.5434,"K23115",47
"K23115.48",2,0.368394444444444,"K23115",48
"K23115.49",0,0.413555555555556,"K23115",49
"K23115.50",1,0.388724242424242,"K23115",50
"K23115.51",0,0.4385,"K23115",51
"K23115.52",0,0.402255555555556,"K23115",52
"K23115.53",0,0.331833333333333,"K23115",53
"K23115.54",1,0.421225252525252,"K23115",54
"K23115.55",0,0.396306060606061,"K23115",55
"K23115.56",0,0.540477777777778,"K23115",56
"K23115.57",0,0.354904761904762,"K23115",57
"K23115.58",1,0.584633333333333,"K23115",58
"K23115.59",1,0.309685714285714,"K23115",59
"K23115.60",1,0.401660317460317,"K23115",60
"K23115.61",0,0.500633333333333,"K23115",61
"K23115.62",0,0.270622222222222,"K23115",62
"K23115.63",0,0.496181746031746,"K23115",63
"K23115.64",0,0.430630952380952,"K23115",64
"K23115.65",0,0.479611904761905,"K23115",65
"K23115.66",0,0.291365826330532,"K23115",66
"K23115.67",0,0.453227425842132,"K23115",67
"K23117.1",0,0.702307189542483,"K23117",1
"K23117.2",0,0.725480952380952,"K23117",2
"K23117.3",0,0.771083333333333,"K23117",3
"K23117.4",0,1.05624646464646,"K23117",4
"K23117.5",3,0.76505,"K23117",5
"K23117.6",1,1.00098080808081,"K23117",6
"K23117.7",2,0.834210256410256,"K23117",7
"K23117.8",2,1.1284580448537,"K23117",8
"K23117.9",0,0.707584584980237,"K23117",9
"K23117.10",0,0.597938003663004,"K23117",10
"K23117.11",0,0.691508264915161,"K23117",11
"K23117.12",0,1.19935388471178,"K23117",12
"K23117.13",3,1.33078538195017,"K23117",13
"K23117.14",1,1.33053599522579,"K23117",14
"K23117.15",1,1.44419285714286,"K23117",15
"K23117.16",1,1.30094935438125,"K23117",16
"K23117.17",0,0.772860317460317,"K23117",17
"K23117.18",1,1.00882366946779,"K23117",18
"K23117.19",2,1.5448770354255,"K23117",19
"K23117.20",0,1.5706347805789,"K23117",20
"K23117.21",2,1.08508764148611,"K23117",21
"K23117.22",0,1.23081746031746,"K23117",22
"K23117.23",3,0.8096005521049,"K23117",23
"K23117.24",2,1.02903213453213,"K23117",24
"K23117.25",0,0.713825641025641,"K23117",25
"K23117.26",0,1.04848636788049,"K23117",26
"K23117.27",0,0.54097619047619,"K23117",27
"K23117.28",0,0.91957922077922,"K23117",28
"K23117.29",0,0.929466666666667,"K23117",29
"K23117.30",0,0.942490476190476,"K23117",30
"K23117.31",3,0.739117748917749,"K23117",31
"K23117.32",1,1.10170844155844,"K23117",32
"K23117.33",2,0.989433333333333,"K23117",33
"K23117.34",0,1.14893809523809,"K23117",34
"K23117.35",1,1.39970966810967,"K23117",35
"K23117.36",3,1.35215885225885,"K23117",36
"K23117.37",1,1.01907775557776,"K23117",37
"K23117.38",0,0.581433333333333,"K23117",38
"K23117.39",3,0.692333333333333,"K23117",39
"K23117.40",1,0.6223,"K23117",40
"K23117.41",0,0.681233333333333,"K23117",41
"K23117.42",2,0.588833333333333,"K23117",42
"K23117.43",1,0.4737,"K23117",43
"K23117.44",0,0.4034,"K23117",44
"K23117.45",0,1.01926666666667,"K23117",45
"K23117.46",0,1.11733333333333,"K23117",46
"K23117.47",0,0.836634920634921,"K23117",47
"K23117.48",0,0.943917099567099,"K23117",48
"K23117.49",4,1.07170757020757,"K23117",49
"K23117.50",3,1.03671904761905,"K23117",50
"K23117.51",1,0.66137619047619,"K23117",51
"K23117.52",0,1.18177142857143,"K23117",52
"K23117.53",0,0.742666666666666,"K23117",53
"K23117.54",2,1.39533780957604,"K23117",54
"K23117.55",1,0.92274632034632,"K23117",55
"K23117.56",2,1.4276,"K23117",56
"K23117.57",0,0.398766666666667,"K23117",57
"K23117.58",2,1.26593333333333,"K23117",58
"K23117.59",0,1.19596666666667,"K23117",59
"K23117.60",0,1.59373333333333,"K23117",60
"K23117.61",0,0.590533333333333,"K23117",61
"K23117.62",2,0.642233333333333,"K23117",62
"K23117.63",0,1.4437,"K23117",63
"K23117.64",3,0.597366666666667,"K23117",64
"K23117.65",0,0.692279653679653,"K23117",65
"K23117.66",0,1.34032258297258,"K23117",66
"K23117.67",1,1.21225036075036,"K23117",67
"K23117.68",0,1.19489581529582,"K23117",68
"K23117.69",3,1.20184788822289,"K23117",69
"K23117.70",2,1.20979520479521,"K23117",70
"K23117.71",2,1.45539047619048,"K23117",71
"K23117.72",0,1.05467777777778,"K23117",72
"K23117.73",0,0.945147619047619,"K23117",73
"K23117.74",0,0.599406349206349,"K23117",74
"K23117.75",0,1.29913643578644,"K23117",75
"K23117.76",4,0.796074114774114,"K23117",76
"K23117.77",0,1.33876666666667,"K23117",77
"K23117.78",0,1.09050317460317,"K23117",78
"K23117.79",3,0.603688905538905,"K23117",79
"K23117.80",1,1.15613205128205,"K23117",80
"K23117.81",1,0.589389194139194,"K23117",81
"K23117.82",1,1.09437001215159,"K23117",82
"K23117.83",0,0.860266666666666,"K23117",83
"K23117.84",0,0.684722222222222,"K23117",84
"K23117.85",0,1.14876284271284,"K23117",85
"K23117.86",0,0.948436363636363,"K23117",86
"K23117.87",1,1.02993418803419,"K23117",87
"K23117.88",2,0.948294733044733,"K23117",88
"K23117.89",2,1.21934948541796,"K23117",89
"K23117.90",3,0.814808695652174,"K23117",90
"K23120.1",0,0.0557666666666667,"K23120",1
"K23120.2",0,0.0227,"K23120",2
"K23120.3",0,0.0337333333333333,"K23120",3
"K23120.4",0,0.0595666666666667,"K23120",4
"K23120.5",0,0.0485,"K23120",5
"K23120.6",0,0.0154333333333333,"K23120",6
"K23120.7",0,0.0112333333333333,"K23120",7
"K23120.8",0,0.0385666666666667,"K23120",8
"K23120.9",0,0.0711380952380952,"K23120",9
"K23120.10",0,0.147966666666667,"K23120",10
"K23120.11",1,0.0300333333333333,"K23120",11
"K23120.12",0,0.0375666666666667,"K23120",12
"K23120.13",0,0.0205333333333333,"K23120",13
"K23120.14",0,0.0131666666666667,"K23120",14
"K23120.15",0,0.00373333333333333,"K23120",15
"K23120.16",0,0.00506666666666666,"K23120",16
"K23120.17",0,0.130266666666667,"K23120",17
"K23120.18",0,0.033,"K23120",18
"K23120.19",0,0.0379,"K23120",19
"K23120.20",0,0.0111,"K23120",20
"K23120.21",0,0.0660333333333333,"K23120",21
"K23120.22",0,0.203,"K23120",22
"K23120.23",0,0.0472714285714286,"K23120",23
"K23120.24",0,0.0245333333333333,"K23120",24
"K23120.25",0,0.0865,"K23120",25
"K23120.26",0,0.0309333333333333,"K23120",26
"K23120.27",0,0.0446666666666667,"K23120",27
"K23120.28",0,0.0213666666666667,"K23120",28
"K23120.29",0,0.0315333333333333,"K23120",29
"K23120.30",0,0.0067,"K23120",30
"K23120.31",0,0.0193,"K23120",31
"K23120.32",0,0.0150333333333333,"K23120",32
"K23120.33",0,0.191666666666667,"K23120",33
"K23120.34",0,0.0715777777777778,"K23120",34
"K23120.35",0,0.0678206349206349,"K23120",35
"K23120.36",0,0.0522,"K23120",36
"K23120.37",0,0.0834666666666667,"K23120",37
"K23120.38",0,0.0334,"K23120",38
"K23120.39",0,0.00775238095238095,"K23120",39
"K23120.40",0,0.0525666666666667,"K23120",40
"K23120.41",0,0.0232333333333333,"K23120",41
"K23120.42",0,0.031702380952381,"K23120",42
"K23120.43",0,0.0175357142857143,"K23120",43
"K23120.44",0,0.0441333333333333,"K23120",44
"K23120.45",0,0.0185,"K23120",45
"K23120.46",0,0.0243690476190476,"K23120",46
"K23120.47",0,0.0421333333333333,"K23120",47
"K23120.48",0,0.00943333333333333,"K23120",48
"K23120.49",0,0.0201,"K23120",49
"K23120.50",0,0.0839666666666667,"K23120",50
"K23120.51",0,0.141966666666667,"K23120",51
"K23120.52",0,0.0253333333333333,"K23120",52
"K23120.53",0,0.0173,"K23120",53
"K23120.54",0,0.0254666666666667,"K23120",54
"K23120.55",0,0.0099,"K23120",55
"K23120.56",0,0.0374,"K23120",56
"K23120.57",0,0.0604333333333333,"K23120",57
"K23120.58",0,0.0937,"K23120",58
"K23120.59",0,0.0341333333333333,"K23120",59
"K23120.60",0,0.0110666666666667,"K23120",60
"K23120.61",0,0.0176,"K23120",61
"K23120.62",0,0.0308666666666667,"K23120",62
"K23120.63",0,0.038,"K23120",63
"K23120.64",0,0.0208,"K23120",64
"K23120.65",1,0.00526666666666667,"K23120",65
"K23120.66",1,0.00446666666666667,"K23120",66
"K23120.67",0,0.0493333333333333,"K23120",67
"K23120.68",0,0.0180047619047619,"K23120",68
"K23120.69",0,0.0512222222222222,"K23120",69
"K23120.70",0,0.00596666666666667,"K23120",70
"K23120.71",0,0.0223222222222222,"K23120",71
"K23120.72",0,0.0199666666666667,"K23120",72
"K23120.73",0,0.0866333333333334,"K23120",73
"K23120.74",0,0.0232,"K23120",74
"K23120.75",0,0.0160666666666667,"K23120",75
"K23120.76",0,0.0328,"K23120",76
"K23120.77",0,0.0107666666666667,"K23120",77
"K23120.78",0,0.0321666666666667,"K23120",78
"K23121.1",0,0.120433333333333,"K23121",1
"K23121.2",0,0.0575666666666667,"K23121",2
"K23121.3",0,0.1142,"K23121",3
"K23121.4",0,0.195066666666667,"K23121",4
"K23121.5",0,0.0591666666666667,"K23121",5
"K23121.6",0,0.1616,"K23121",6
"K23121.7",0,0.0305333333333333,"K23121",7
"K23121.8",0,0.073652380952381,"K23121",8
"K23121.9",0,0.085090977443609,"K23121",9
"K23121.10",1,0.199638596491228,"K23121",10
"K23121.11",0,0.131352380952381,"K23121",11
"K23121.12",0,0.0404,"K23121",12
"K23121.13",0,0.0621,"K23121",13
"K23121.14",0,0.0877333333333333,"K23121",14
"K23121.15",0,0.0757,"K23121",15
"K23121.16",0,0.0939333333333333,"K23121",16
"K23121.17",1,0.217,"K23121",17
"K23121.18",0,0.0449666666666667,"K23121",18
"K23121.19",0,0.0413190476190476,"K23121",19
"K23121.20",0,0.1021,"K23121",20
"K23121.21",0,0.0729285714285714,"K23121",21
"K23121.22",0,0.0645,"K23121",22
"K23121.23",0,0.137166666666667,"K23121",23
"K23121.24",0,0.0469380952380952,"K23121",24
"K23121.25",0,0.0248380952380952,"K23121",25
"K23121.26",0,0.0552,"K23121",26
"K23121.27",0,0.0685714285714286,"K23121",27
"K23121.28",0,0.119742857142857,"K23121",28
"K23121.29",0,0.0423,"K23121",29
"K23121.30",0,0.0163666666666667,"K23121",30
"K23121.31",0,0.0837333333333333,"K23121",31
"K23121.32",0,0.101266666666667,"K23121",32
"K23121.33",0,0.069,"K23121",33
"K23121.34",0,0.0315333333333333,"K23121",34
"K23121.35",1,0.0760333333333333,"K23121",35
"K23121.36",0,0.0410333333333333,"K23121",36
"K23121.37",0,0.00716666666666667,"K23121",37
"K23121.38",0,0.0667333333333333,"K23121",38
"K23121.39",0,0.0099,"K23121",39
"K23121.40",0,0.00166666666666667,"K23121",40
"K23121.41",0,0.0303,"K23121",41
"K23121.42",0,0.0313666666666667,"K23121",42
"K23121.43",0,0.162033333333333,"K23121",43
"K23121.44",0,0.0370666666666667,"K23121",44
"K23121.45",0,0.0055,"K23121",45
"K23121.46",0,0.213466666666667,"K23121",46
"K23121.47",0,0.0072,"K23121",47
"K23121.48",0,0.006,"K23121",48
"K23121.49",1,0.007,"K23121",49
