"","NA_Ratings","Predicted_Estimates","Participant","Time"
"K23107.36",0,0.0384615384615385,"K23107",36
"K23107.37",0,0.0384615384615385,"K23107",37
"K23107.38",0,0.0384615384615385,"K23107",38
"K23107.39",0,0.0384615384615385,"K23107",39
"K23107.40",0,0.0384615384615385,"K23107",40
"K23107.41",0,0.0384615384615385,"K23107",41
"K23107.42",0,0.0384615384615385,"K23107",42
"K23107.43",0,0.0377358490566038,"K23107",43
"K23107.44",0,0.0377358490566038,"K23107",44
"K23107.45",0,0.0377358490566038,"K23107",45
"K23107.46",0,0.0377358490566038,"K23107",46
"K23107.47",0,0.0377358490566038,"K23107",47
"K23107.48",0,0.0384615384615385,"K23107",48
"K23107.49",0,0.0384615384615385,"K23107",49
"K23107.50",0,0.0384615384615385,"K23107",50
"K23107.51",0,0.0384615384615385,"K23107",51
"K23107.52",0,0.0384615384615385,"K23107",52
"K23107.53",0,0.0384615384615385,"K23107",53
"K23107.54",0,0.0379965343216182,"K23107",54
"K23107.55",0,0.0364613877609777,"K23107",55
"K23107.56",0,0.0364613877609777,"K23107",56
"K23107.57",0,0.0379965343216182,"K23107",57
"K23107.58",0,0.0364613877609777,"K23107",58
"K23109.1",1,0.658615419813672,"K23109",1
"K23109.2",0,0.46591684088425,"K23109",2
"K23109.3",0,0.554594646941472,"K23109",3
"K23109.4",1,0.556009783267172,"K23109",4
"K23109.5",0,0.41949130047603,"K23109",5
"K23109.6",0,0.681543677521221,"K23109",6
"K23109.7",2,0.572961644901867,"K23109",7
"K23109.8",1,0.81591326008055,"K23109",8
"K23109.9",1,1.13152912777143,"K23109",9
"K23109.10",0,0.663969740172678,"K23109",10
"K23109.11",1,0.495074227303286,"K23109",11
"K23109.12",1,0.594475099042193,"K23109",12
"K23109.13",0,0.541624784148325,"K23109",13
"K23109.14",2,0.901894808491763,"K23109",14
"K23109.15",1,0.754815905952881,"K23109",15
"K23109.16",1,0.854216777691787,"K23109",16
"K23109.17",1,0.801366462797919,"K23109",17
"K23109.18",1,0.863433871924637,"K23109",18
"K23109.19",1,0.392551999200484,"K23109",19
"K23109.20",0,0.422299726647827,"K23109",20
"K23109.21",2,0.566936027467652,"K23109",21
"K23109.22",0,0.504414870792797,"K23109",22
"K23109.23",1,1.03618761449839,"K23109",23
"K23109.24",1,0.955777521607771,"K23109",24
"K23109.25",0,0.990764586057141,"K23109",25
"K23109.26",1,1.09999464533866,"K23109",26
"K23109.27",0,1.0739724156076,"K23109",27
"K23109.28",1,0.220754966515468,"K23109",28
"K23109.29",0,0.246016680058232,"K23109",29
"K23109.30",3,0.309932114383074,"K23109",30
"K23109.31",0,0.56077598766812,"K23109",31
"K23109.32",1,1.26286525029175,"K23109",32
"K23109.33",1,0.81514025926237,"K23109",33
"K23109.34",1,0.791512079073368,"K23109",34
"K23109.35",1,0.902427086824675,"K23109",35
"K23109.36",1,1.11496821097888,"K23109",36
"K23109.37",0,0.428379601021753,"K23109",37
"K23109.38",0,0.743237208824413,"K23109",38
"K23109.39",0,0.927343476877986,"K23109",39
"K23109.40",0,0.480856674975512,"K23109",40
"K23109.41",0,0.461622279265473,"K23109",41
"K23109.42",0,0.47267263078654,"K23109",42
"K23109.43",0,0.660472254778705,"K23109",43
"K23109.44",1,1.15262592251183,"K23109",44
"K23109.45",2,0.549401168834233,"K23109",45
"K23109.46",1,0.616929999106388,"K23109",46
"K23109.47",0,0.537612231901406,"K23109",47
"K23109.48",0,0.668791898797224,"K23109",48
"K23109.49",0,0.861117939863879,"K23109",49
"K23109.50",1,0.674509501001674,"K23109",50
"K23109.51",0,0.613077414052989,"K23109",51
"K23109.52",2,0.966404703732536,"K23109",52
"K23109.53",1,0.67183176428016,"K23109",53
"K23109.54",1,0.97009598732516,"K23109",54
"K23109.55",0,0.42644778808358,"K23109",55
"K23109.56",0,0.469866660632239,"K23109",56
"K23109.57",0,0.545849687592393,"K23109",57
"K23109.58",1,0.589268560141052,"K23109",58
"K23109.59",2,0.74835727537528,"K23109",59
"K23109.60",0,0.632687432689712,"K23109",60
"K23109.61",0,0.696571722571619,"K23109",61
"K23109.62",1,0.841866398482263,"K23109",62
"K23109.63",1,0.83225569928618,"K23109",63
"K23109.64",0,0.3566881572091,"K23109",64
"K23109.65",0,0.637048525428741,"K23109",65
"K23109.66",0,0.398907165602955,"K23109",66
"K23109.67",0,0.962195996387652,"K23109",67
"K23109.68",0,0.650375668972768,"K23109",68
"K23109.69",0,0.540067525313385,"K23109",69
"K23109.70",0,0.769286692389064,"K23109",70
"K23109.71",1,0.472838584023919,"K23109",71
"K23109.72",2,0.68139355607295,"K23109",72
"K23109.73",0,0.293259277164952,"K23109",73
"K23109.74",1,0.650857658037555,"K23109",74
"K23109.75",1,0.593034801711275,"K23109",75
"K23109.76",1,0.427281573083348,"K23109",76
"K23109.77",2,0.571107185601919,"K23109",77
"K23109.78",1,0.749444744595797,"K23109",78
"K23109.79",1,0.857877342858027,"K23109",79
"K23109.80",0,0.897633693464947,"K23109",80
"K23109.81",1,0.96606554742459,"K23109",81
"K23109.82",0,0.492489695249016,"K23109",82
"K23109.83",0,0.476106175792447,"K23109",83
"K23109.84",0,0.645761877346305,"K23109",84
"K23109.85",1,0.673174102971785,"K23109",85
"K23109.86",0,0.618705060855142,"K23109",86
"K23109.87",1,0.673995848059646,"K23109",87
"K23109.88",1,0.857322424554334,"K23109",88
"K23109.89",2,0.984614061582272,"K23109",89
"K23109.90",1,0.910343756068292,"K23109",90
"K23114.1",2,2.24040619448684,"K23114",1
"K23114.2",1,1.5617295148754,"K23114",2
"K23114.3",0,0.779586490355382,"K23114",3
"K23114.4",2,1.2180521893279,"K23114",4
"K23114.5",0,0.594295514581164,"K23114",5
"K23114.6",3,1.14484681166816,"K23114",6
"K23114.7",1,1.22051737424868,"K23114",7
"K23114.8",2,0.935445853478401,"K23114",8
"K23114.9",4,2.2294432275299,"K23114",9
"K23114.10",1,2.15564698524343,"K23114",10
"K23114.11",4,1.59098275680139,"K23114",11
"K23114.12",0,1.52203168010125,"K23114",12
"K23114.13",0,1.84093522730568,"K23114",13
"K23114.14",4,1.61150236259951,"K23114",14
"K23114.15",0,0.544789489265657,"K23114",15
"K23114.16",2,1.09082217678351,"K23114",16
"K23114.17",0,0.847390871101646,"K23114",17
"K23114.18",3,2.2546766097217,"K23114",18
"K23114.19",2,1.74135433331153,"K23114",19
"K23114.20",1,-0.642873472767988,"K23114",20
"K23114.21",0,0.405960273854434,"K23114",21
"K23114.22",2,1.19814867161717,"K23114",22
"K23114.23",2,1.32582077621133,"K23114",23
"K23114.24",2,2.04551820236413,"K23114",24
"K23114.25",1,1.92068761363913,"K23114",25
"K23114.26",1,0.982243218617851,"K23114",26
"K23114.27",3,1.54941869192622,"K23114",27
"K23114.28",1,1.25491512689134,"K23114",28
"K23114.29",2,2.33188722225317,"K23114",29
"K23114.30",0,1.45734974168625,"K23114",30
"K23114.31",0,1.48171990534107,"K23114",31
"K23114.32",3,1.89672831058024,"K23114",32
"K23114.33",2,1.94056966098732,"K23114",33
"K23114.34",0,1.62005604042079,"K23114",34
"K23114.35",3,1.66020699432367,"K23114",35
"K23114.36",1,1.62398461393231,"K23114",36
"K23114.37",1,2.00670937526201,"K23114",37
"K23115.1",0,0.887390529106679,"K23115",1
"K23115.2",1,0.483010529774465,"K23115",2
"K23115.3",2,0.486488256424323,"K23115",3
"K23115.4",0,0.512632360731339,"K23115",4
"K23115.5",0,0.0631188381177183,"K23115",5
"K23115.6",0,0.806168008735213,"K23115",6
"K23115.7",1,0.408145674419536,"K23115",7
"K23115.8",0,0.169237198324679,"K23115",8
"K23115.9",1,0.323567348837615,"K23115",9
"K23115.10",1,0.613354366213697,"K23115",10
"K23115.11",1,0.52998432115475,"K23115",11
"K23115.12",1,0.442396103641514,"K23115",12
"K23115.13",2,0.653624541851041,"K23115",13
"K23115.14",1,0.66160674621262,"K23115",14
"K23115.15",2,0.789850252896378,"K23115",15
"K23115.16",0,0.863980439670248,"K23115",16
"K23115.17",0,0.735124890389188,"K23115",17
"K23115.18",0,0.268999083074629,"K23115",18
"K23115.19",0,0.468472586830479,"K23115",19
"K23115.20",0,0.454598642048277,"K23115",20
"K23115.21",0,0.548003264076669,"K23115",21
"K23115.22",2,0.900188891067131,"K23115",22
"K23115.23",1,0.775736102045189,"K23115",23
"K23115.24",0,0.212773825892984,"K23115",24
"K23115.25",0,0.67531765115546,"K23115",25
"K23115.26",1,0.988783219077726,"K23115",26
"K23115.27",1,1.14175137260569,"K23115",27
"K23115.28",1,0.979970594029925,"K23115",28
"K23115.29",0,0.630217933940944,"K23115",29
"K23115.30",0,0.85322059101552,"K23115",30
"K23115.31",1,0.923855471861566,"K23115",31
"K23115.32",0,0.106314632801188,"K23115",32
"K23115.33",2,0.948623344756572,"K23115",33
"K23115.34",0,0.900288276156151,"K23115",34
"K23115.35",1,0.739583386673568,"K23115",35
"K23115.36",0,0.409668800839962,"K23115",36
"K23115.37",0,-0.0394213997232891,"K23115",37
"K23115.38",0,0.268817148893318,"K23115",38
"K23115.39",2,0.546104361880713,"K23115",39
"K23115.40",0,1.07498115719689,"K23115",40
"K23115.41",0,1.19630824322008,"K23115",41
"K23115.42",0,0.403771054868708,"K23115",42
"K23115.43",2,0.943465176446259,"K23115",43
"K23115.44",0,0.387289155631691,"K23115",44
"K23115.45",0,0.278321122830329,"K23115",45
"K23115.46",0,0.169902319958097,"K23115",46
"K23115.47",1,0.8183559498038,"K23115",47
"K23115.48",1,0.757875467206735,"K23115",48
"K23115.49",0,0.669748521805049,"K23115",49
"K23115.50",1,0.798315294956827,"K23115",50
"K23115.51",0,0.468353388674819,"K23115",51
"K23115.52",0,0.721470623150771,"K23115",52
"K23115.53",1,0.62064385870427,"K23115",53
"K23115.54",3,1.06253375409354,"K23115",54
"K23115.55",0,0.617113499005187,"K23115",55
"K23115.56",1,0.986861693387587,"K23115",56
"K23115.57",2,0.684150068610016,"K23115",57
"K23115.58",0,0.218746535750567,"K23115",58
"K23115.59",0,0.661293716808945,"K23115",59
"K23115.60",1,0.514685176943505,"K23115",60
"K23115.61",1,0.810072643265214,"K23115",61
"K23115.62",1,1.23917443011639,"K23115",62
"K23115.63",1,0.696880530432245,"K23115",63
"K23115.64",0,0.156395534097393,"K23115",64
"K23115.65",0,0.775652209288995,"K23115",65
"K23115.66",0,0.257223148911243,"K23115",66
"K23115.67",0,1.00931850624328,"K23115",67
"K23117.1",3,1.58960630519254,"K23117",1
"K23117.2",0,-0.443436933592014,"K23117",2
"K23117.3",0,0.728397196605513,"K23117",3
"K23117.4",1,1.1642822011042,"K23117",4
"K23117.5",1,0.529271677235674,"K23117",5
"K23117.6",0,0.990033790476049,"K23117",6
"K23117.7",0,0.848623443313975,"K23117",7
"K23117.8",2,1.13226887899734,"K23117",8
"K23117.9",2,1.25576226321261,"K23117",9
"K23117.10",0,0.67717269352685,"K23117",10
"K23117.11",0,0.904462437168085,"K23117",11
"K23117.12",0,0.238739732148216,"K23117",12
"K23117.13",0,1.27559080172295,"K23117",13
"K23117.14",1,1.14416726582714,"K23117",14
"K23117.15",2,1.10727287195676,"K23117",15
"K23117.16",3,0.54988298790536,"K23117",16
"K23117.17",0,1.15601420320079,"K23117",17
"K23117.18",0,0.710572469345747,"K23117",18
"K23117.19",0,0.42329810566491,"K23117",19
"K23117.20",4,1.63984989610703,"K23117",20
"K23117.21",1,0.799869407933968,"K23117",21
"K23117.22",2,0.56550640150313,"K23117",22
"K23117.23",2,0.293817511956031,"K23117",23
"K23117.24",0,0.888881445066159,"K23117",24
"K23117.25",1,1.69901500384023,"K23117",25
"K23117.26",1,0.828638609971319,"K23117",26
"K23117.27",0,1.61875211592773,"K23117",27
"K23117.28",0,1.26987552564924,"K23117",28
"K23117.29",3,1.29819411049697,"K23117",29
"K23117.30",0,0.682465694019781,"K23117",30
"K23117.31",2,1.20101754983487,"K23117",31
"K23117.32",1,1.48508197484477,"K23117",32
"K23117.33",1,1.42681011683075,"K23117",33
"K23117.34",0,1.13967446421202,"K23117",34
"K23117.35",2,1.02184863882672,"K23117",35
"K23117.36",0,0.601402972504043,"K23117",36
"K23117.37",1,1.291321374104,"K23117",37
"K23117.38",0,1.1816912472124,"K23117",38
"K23117.39",0,0.555242662691233,"K23117",39
"K23117.40",4,0.780473516346519,"K23117",40
"K23117.41",1,1.42646657614711,"K23117",41
"K23117.42",1,1.25912998752703,"K23117",42
"K23117.43",0,1.16425559075418,"K23117",43
"K23117.44",3,1.60006999546626,"K23117",44
"K23117.45",2,0.600628230150364,"K23117",45
"K23117.46",2,1.77001425319292,"K23117",46
"K23117.47",1,0.848618034121036,"K23117",47
"K23117.48",0,1.29333991266122,"K23117",48
"K23117.49",1,1.30018346153381,"K23117",49
"K23117.50",0,1.01425007700646,"K23117",50
"K23117.51",1,0.843707848600807,"K23117",51
"K23117.52",1,0.489750764244258,"K23117",52
"K23117.53",3,0.753681926402253,"K23117",53
"K23117.54",2,1.44888826579999,"K23117",54
"K23117.55",0,0.689757870209651,"K23117",55
"K23117.56",0,1.20495600545847,"K23117",56
"K23117.57",0,0.692780710314669,"K23117",57
"K23117.58",0,0.522247609961877,"K23117",58
"K23117.59",0,0.784241441918456,"K23117",59
"K23117.60",2,1.16042974063113,"K23117",60
"K23117.61",1,1.22949539567536,"K23117",61
"K23117.62",1,0.976801957778012,"K23117",62
"K23117.63",3,1.81848992580415,"K23117",63
"K23117.64",2,1.22844952325491,"K23117",64
"K23117.65",1,0.00271491770011656,"K23117",65
"K23117.66",0,0.566777952710417,"K23117",66
"K23117.67",4,1.36466367416796,"K23117",67
"K23117.68",0,0.460323935804534,"K23117",68
"K23117.69",2,1.15675160717112,"K23117",69
"K23117.70",0,1.04581313739489,"K23117",70
"K23117.71",1,0.568229256619589,"K23117",71
"K23117.72",1,1.23372467090142,"K23117",72
"K23117.73",3,1.5006710247812,"K23117",73
"K23117.74",0,0.641789690683682,"K23117",74
"K23117.75",1,0.326250394085609,"K23117",75
"K23117.76",1,0.461986071549866,"K23117",76
"K23117.77",1,1.65148348493018,"K23117",77
"K23117.78",0,1.1462886412498,"K23117",78
"K23117.79",2,1.83100535351833,"K23117",79
"K23117.80",2,0.830298237163022,"K23117",80
"K23117.81",1,1.12140856236442,"K23117",81
"K23117.82",1,1.06241410681044,"K23117",82
"K23117.83",0,0.750378557434449,"K23117",83
"K23117.84",0,1.11926200298341,"K23117",84
"K23117.85",0,1.19968125120536,"K23117",85
"K23117.86",0,1.17607691938154,"K23117",86
"K23117.87",2,1.65321544336129,"K23117",87
"K23117.88",0,1.04146776070869,"K23117",88
"K23117.89",0,1.15674077832501,"K23117",89
"K23117.90",3,1.76735280015519,"K23117",90
"K23120.1",1,0.463741060906086,"K23120",1
"K23120.2",0,0.189316170554959,"K23120",2
"K23120.3",0,0.482944051856632,"K23120",3
"K23120.4",0,0.377300002420563,"K23120",4
"K23120.5",0,0.11848798077929,"K23120",5
"K23120.6",0,0.174360190253108,"K23120",6
"K23120.7",1,0.57313547771652,"K23120",7
"K23120.8",0,-0.00525795351580968,"K23120",8
"K23120.9",0,0.701542626282643,"K23120",9
"K23120.10",1,0.662811882973516,"K23120",10
"K23120.11",0,0.465976115933649,"K23120",11
"K23120.12",0,0.14462224811184,"K23120",12
"K23120.13",0,0.513121628889724,"K23120",13
"K23120.14",1,0.501725783508989,"K23120",14
"K23120.15",1,0.460748228347711,"K23120",15
"K23120.16",1,0.31629201176433,"K23120",16
"K23120.17",0,0.612572058029404,"K23120",17
"K23120.18",0,0.578359405933258,"K23120",18
"K23120.19",0,0.214359419205288,"K23120",19
"K23120.20",0,0.728076619958042,"K23120",20
"K23120.21",1,0.497902703805829,"K23120",21
"K23120.22",1,0.694285954996818,"K23120",22
"K23120.23",1,0.315033796931487,"K23120",23
"K23120.24",0,0.169577666797472,"K23120",24
"K23120.25",3,0.402924316651541,"K23120",25
"K23120.26",1,0.232915118327106,"K23120",26
"K23120.27",1,0.402924316651541,"K23120",27
"K23120.28",0,0.247359883571059,"K23120",28
"K23120.29",1,0.480706533425129,"K23120",29
"K23120.30",0,0.169577666797472,"K23120",30
"K23120.31",1,0.3251421001113,"K23120",31
"K23120.32",0,0.235331499037287,"K23120",32
"K23120.33",0,0.317823899445987,"K23120",33
"K23120.34",1,0.234476628601843,"K23120",34
"K23120.35",0,0.335139163668109,"K23120",35
"K23120.36",0,0.469885518793529,"K23120",36
"K23120.37",0,0.341431035875927,"K23120",37
"K23120.38",1,0.47452351475193,"K23120",38
"K23120.39",0,0.21984289694626,"K23120",39
"K23120.40",0,0.271070496782627,"K23120",40
"K23120.41",0,-0.0354608622948722,"K23120",41
"K23120.42",0,0.047609643121825,"K23120",42
"K23120.43",1,0.176052138494543,"K23120",43
"K23120.44",1,0.263888305884714,"K23120",44
"K23120.45",1,0.777322172801155,"K23120",45
"K23120.46",1,0.108108378473767,"K23120",46
"K23120.47",0,0.382189968615878,"K23120",47
"K23120.48",0,0.460981731725715,"K23120",48
"K23120.49",0,0.460981731725715,"K23120",49
"K23120.50",0,0.460981731725715,"K23120",50
"K23120.51",0,0.133874953442304,"K23120",51
"K23120.52",0,0.378210060083962,"K23120",52
"K23120.53",0,0.378210060083962,"K23120",53
"K23120.54",0,0.382189968615878,"K23120",54
"K23120.55",0,0.344861622774339,"K23120",55
"K23120.56",0,0.343000953952654,"K23120",56
"K23120.57",0,0.274953165572117,"K23120",57
"K23120.58",0,0.238975633790448,"K23120",58
"K23120.59",0,0.496233353759811,"K23120",59
"K23120.60",0,0.301321145698436,"K23120",60
"K23120.61",1,0.648139675884087,"K23120",61
"K23120.62",0,0.219729368377671,"K23120",62
"K23120.63",0,0.0851990780178695,"K23120",63
"K23120.64",0,0.424794798567056,"K23120",64
"K23120.65",0,0.171621413141578,"K23120",65
"K23120.66",1,0.44197430636461,"K23120",66
"K23120.67",1,0.489111700892893,"K23120",67
"K23120.68",0,0.359408267952549,"K23120",68
"K23120.69",0,0.228244450539441,"K23120",69
"K23120.70",0,0.435540790916257,"K23120",70
"K23120.71",1,0.385323622686226,"K23120",71
"K23120.72",0,0.29109868975282,"K23120",72
"K23120.73",0,0.0166674401825499,"K23120",73
"K23120.74",1,0.204557318508349,"K23120",74
"K23120.75",0,0.279040535059242,"K23120",75
"K23120.76",0,0.299053556840345,"K23120",76
"K23120.77",0,0.575821454840739,"K23120",77
"K23120.78",0,0.235407873295372,"K23120",78
"K23121.1",0,-0.327738910782515,"K23121",1
"K23121.2",0,-0.23678137840583,"K23121",2
"K23121.3",0,1.04461397917185,"K23121",3
"K23121.4",2,1.17245293320959,"K23121",4
"K23121.5",0,-0.122050130180271,"K23121",5
"K23121.6",1,1.29002817681616,"K23121",6
"K23121.7",0,0.445023910273801,"K23121",7
"K23121.8",0,0.482891399485785,"K23121",8
"K23121.9",0,0.580687198760472,"K23121",9
"K23121.10",1,0.728961789913986,"K23121",10
"K23121.11",1,0.669888765285698,"K23121",11
"K23121.12",0,0.233453607160217,"K23121",12
"K23121.13",3,0.796770757061033,"K23121",13
"K23121.14",0,0.185385564010188,"K23121",14
"K23121.15",0,0.472621114298597,"K23121",15
"K23121.16",0,0.133929297963739,"K23121",16
"K23121.17",0,1.73586145450406,"K23121",17
"K23121.18",0,0.177936560167762,"K23121",18
"K23121.19",1,0.228738464252641,"K23121",19
"K23121.20",2,0.304059458635532,"K23121",20
"K23121.21",0,0.772630272276919,"K23121",21
"K23121.22",0,0.370736910992516,"K23121",22
"K23121.23",0,0.863743394748416,"K23121",23
"K23121.24",0,0.215094333415431,"K23121",24
"K23121.25",0,-0.159788087829114,"K23121",25
"K23121.26",0,0.614369816518291,"K23121",26
"K23121.27",1,-0.43015073967826,"K23121",27
