"","NA_Ratings","Predicted_Estimates","Participant","Time"
"K23101.41",0,0.117430158730159,"K23101",41
"K23101.42",0,0.112696825396825,"K23101",42
"K23101.43",0,0.161995238095238,"K23101",43
"K23101.44",0,0.0740777777777778,"K23101",44
"K23101.45",0.666666666666667,0.22594126984127,"K23101",45
"K23101.46",0,0.181788888888889,"K23101",46
"K23101.47",0.333333333333333,0.0877777777777778,"K23101",47
"K23101.48",0.333333333333333,0.179966666666667,"K23101",48
"K23101.49",0,0.135811111111111,"K23101",49
"K23101.50",0.333333333333333,0.113455555555556,"K23101",50
"K23101.51",0,0.0954814814814815,"K23101",51
"K23101.52",0,0.105448148148148,"K23101",52
"K23101.53",0.666666666666667,0.185344444444444,"K23101",53
"K23101.54",0,0.0949333333333333,"K23101",54
"K23101.55",0.333333333333333,0.290883333333334,"K23101",55
"K23101.56",0,0.233555555555556,"K23101",56
"K23101.57",0,0.0539999999999999,"K23101",57
"K23101.58",0,0.206166666666667,"K23101",58
"K23101.59",0.333333333333333,0.139266666666667,"K23101",59
"K23101.60",0,0.131188888888889,"K23101",60
"K23101.61",1,0.167911111111111,"K23101",61
"K23101.62",0,0.156477777777778,"K23101",62
"K23101.63",0,0.279433333333333,"K23101",63
"K23101.64",0.333333333333333,0.157544444444444,"K23101",64
"K23101.65",0,0.0488111111111111,"K23101",65
"K23101.66",0,0.361855555555556,"K23101",66
"K23101.67",0,0.282733333333333,"K23101",67
"K23101.68",0.333333333333333,0.241366666666667,"K23101",68
"K23101.69",0.666666666666667,0.164911111111111,"K23101",69
"K23101.70",0,0.363488888888889,"K23101",70
"K23101.71",0,0.0936333333333333,"K23101",71
"K23101.72",0,0.0909,"K23101",72
"K23101.73",0,0.283844444444444,"K23101",73
"K23101.74",0,0.243455555555556,"K23101",74
"K23101.75",0.333333333333333,0.368777777777777,"K23101",75
"K23101.76",0.666666666666667,0.1779,"K23101",76
"K23101.77",0,0.1389,"K23101",77
"K23101.78",0,0.259033333333333,"K23101",78
"K23104.1",0,0.0254222222222222,"K23104",1
"K23104.2",0,0.00116666666666667,"K23104",2
"K23104.3",0,-5.96744875736022e-19,"K23104",3
"K23104.4",0,-7.70217223333702e-19,"K23104",4
"K23104.5",0,-7.49400541621981e-19,"K23104",5
"K23104.6",0,0.000333333333333332,"K23104",6
"K23104.7",0,0.00533333333333333,"K23104",7
"K23104.8",0,0.000333333333333332,"K23104",8
"K23104.9",0,0.0146222222222222,"K23104",9
"K23104.10",0,-5.48172618408671e-19,"K23104",10
"K23104.11",0,0.00365555555555555,"K23104",11
"K23104.12",0,-4.9960036108132e-19,"K23104",12
"K23104.13",0,-7.63278329429795e-19,"K23104",13
"K23104.14",0,0.000666666666666666,"K23104",14
"K23104.15",0,0.00133333333333333,"K23104",15
"K23104.16",0,0.000333333333333333,"K23104",16
"K23104.17",0,0.000333333333333333,"K23104",17
"K23104.18",0,0.0015,"K23104",18
"K23104.19",0,0.00386666666666666,"K23104",19
"K23104.20",0,0.00283333333333333,"K23104",20
"K23104.21",0,0.00146666666666666,"K23104",21
"K23104.22",0,0.000944444444444443,"K23104",22
"K23104.23",0,-6.2450045135165e-19,"K23104",23
"K23104.24",0,0.00235555555555555,"K23104",24
"K23104.25",0,0.00161111111111111,"K23104",25
"K23104.26",0,0.0874444444444445,"K23104",26
"K23104.27",0,-6.31439345255558e-19,"K23104",27
"K23104.28",0,0.0983444444444445,"K23104",28
"K23104.29",0,0.000666666666666665,"K23104",29
"K23104.30",0,0.0119444444444444,"K23104",30
"K23104.31",0,0.0229111111111111,"K23104",31
"K23104.32",0,0.00376666666666666,"K23104",32
"K23104.33",0,0.00341111111111111,"K23104",33
"K23104.34",0,0.00727777777777777,"K23104",34
"K23104.35",0,0.0031,"K23104",35
"K23104.36",0,0.000222222222222221,"K23104",36
"K23104.37",0,0,"K23104",37
"K23104.38",0,0,"K23104",38
"K23104.39",0,0,"K23104",39
"K23104.40",0.333333333333333,0.0799999999999999,"K23104",40
"K23104.41",0.333333333333333,0,"K23104",41
"K23104.42",0,0.0032,"K23104",42
"K23104.43",0,0,"K23104",43
"K23104.44",0,0.000533333333333333,"K23104",44
"K23104.45",0,3.46944695195361e-21,"K23104",45
"K23104.46",0,-5.62050406216486e-19,"K23104",46
"K23104.47",0,0.00311111111111111,"K23104",47
"K23104.48",0,0.0158666666666667,"K23104",48
"K23104.49",0,-5.06539254985228e-19,"K23104",49
"K23104.50",0,0.00266666666666666,"K23104",50
"K23104.51",0,0.0513888888888888,"K23104",51
"K23104.52",0,-5.13478148889135e-19,"K23104",52
"K23104.53",0,0.000666666666666665,"K23104",53
"K23104.54",0,-6.2450045135165e-19,"K23104",54
"K23104.55",0,0.00111111111111111,"K23104",55
"K23104.56",0,0.0438333333333332,"K23104",56
"K23104.57",0,0.00266666666666666,"K23104",57
"K23104.58",0,-5.55111512312578e-19,"K23104",58
"K23104.59",0,0.002,"K23104",59
"K23104.60",0,0.002,"K23104",60
"K23104.61",0,-5.27355936696949e-19,"K23104",61
"K23104.62",0,0.000666666666666666,"K23104",62
"K23104.63",0,0.0217,"K23104",63
"K23104.64",0.333333333333333,0.0350730158730158,"K23104",64
"K23104.65",0,0.0330404483430798,"K23104",65
"K23104.66",0,0.00843333333333332,"K23104",66
"K23104.67",0,0.00205185185185185,"K23104",67
"K23104.68",0,0.00629999999999999,"K23104",68
"K23104.69",0,0.0179560568086884,"K23104",69
"K23104.70",0,0.00798640238704176,"K23104",70
"K23104.71",0,0.0152274853801169,"K23104",71
"K23104.72",0,0.00324380979444918,"K23104",72
"K23104.73",0,-4.05925293378573e-19,"K23104",73
"K23104.74",0,0.00522222222222222,"K23104",74
"K23104.75",0,-3.81639164714898e-19,"K23104",75
"K23104.76",0.333333333333333,0.00722222222222221,"K23104",76
"K23104.77",0,-3.78169717762944e-19,"K23104",77
"K23104.78",0,-3.7470027081099e-19,"K23104",78
"K23104.79",0,0.00322222222222222,"K23104",79
"K23104.80",0,-3.53883589099269e-19,"K23104",80
"K23104.81",0,-3.67761376907083e-19,"K23104",81
"K23104.82",0,0.0071111111111111,"K23104",82
"K23104.83",0,-4.85722573273506e-19,"K23104",83
"K23104.84",0,0.0678777777777776,"K23104",84
"K23104.85",0,0.0623888888888888,"K23104",85
"K23104.86",0,-4.9960036108132e-19,"K23104",86
"K23104.87",0,0.00111111111111111,"K23104",87
"K23104.88",0,0.000355555555555555,"K23104",88
"K23104.89",0,0.00533333333333333,"K23104",89
"K23104.90",0,0.00663333333333333,"K23104",90
"K23106.1",0,0.2631,"K23106",1
"K23106.2",0,0.1389,"K23106",2
"K23106.3",0,0.488577777777778,"K23106",3
"K23106.4",0.333333333333333,0.0469222222222222,"K23106",4
"K23106.5",0,0.219844444444444,"K23106",5
"K23106.6",1,0.328577777777778,"K23106",6
"K23106.7",0,0.160955555555555,"K23106",7
"K23106.8",0,0.282929629629629,"K23106",8
"K23106.9",0,0.2296,"K23106",9
"K23106.10",1.33333333333333,0.0608,"K23106",10
"K23106.11",0,0.0305111111111111,"K23106",11
"K23106.12",0.666666666666667,0.102322222222222,"K23106",12
"K23106.13",0,0.0249666666666666,"K23106",13
"K23106.14",0,0.0411777777777777,"K23106",14
"K23106.15",0,0.0142555555555555,"K23106",15
"K23106.16",1.33333333333333,0.22019126984127,"K23106",16
"K23106.17",0,0.158333333333333,"K23106",17
"K23106.18",0,0.147033333333333,"K23106",18
"K23106.19",0,0.232131746031746,"K23106",19
"K23106.20",0,0.252077777777778,"K23106",20
"K23106.21",0.666666666666667,0.180222222222222,"K23106",21
"K23106.22",0.333333333333333,0.204377777777778,"K23106",22
"K23106.23",0,0.421594708994709,"K23106",23
"K23106.24",0,0.207580952380952,"K23106",24
"K23106.25",0,0.230455555555555,"K23106",25
"K23106.26",0,0.204740740740741,"K23106",26
"K23106.27",0,0.219988888888889,"K23106",27
"K23106.28",0,0.319233333333333,"K23106",28
"K23106.29",0.666666666666667,0.228133333333333,"K23106",29
"K23106.30",0,0.169911111111111,"K23106",30
"K23106.31",0,0.3205,"K23106",31
"K23106.32",0,0.268595238095238,"K23106",32
"K23106.33",0.333333333333333,0.155955555555556,"K23106",33
"K23106.34",0,0.196677777777778,"K23106",34
"K23106.35",0,0.144422222222222,"K23106",35
"K23106.36",0.333333333333333,0.128880952380952,"K23106",36
"K23106.37",0,0.234907936507937,"K23106",37
"K23106.38",2,0.122516666666666,"K23106",38
"K23106.39",0,0.203644444444444,"K23106",39
"K23106.40",0,0.12468253968254,"K23106",40
"K23106.41",0,0.142577777777778,"K23106",41
"K23106.42",0,0.165155555555555,"K23106",42
"K23106.43",0.333333333333333,0.307238888888889,"K23106",43
"K23106.44",0,0.186261111111111,"K23106",44
"K23106.45",0,0.246333333333333,"K23106",45
"K23106.46",0,0.143805555555556,"K23106",46
"K23106.47",0,0.158485185185185,"K23106",47
"K23106.48",0,0.0680555555555555,"K23106",48
"K23106.49",0,0.198144444444444,"K23106",49
"K23106.50",0,0.0430111111111111,"K23106",50
"K23106.51",0.333333333333333,0.0700222222222222,"K23106",51
"K23106.52",0,0.1187,"K23106",52
"K23107.1",0,0.110799175970229,"K23107",1
"K23107.2",0,0.11509126984127,"K23107",2
"K23107.3",0.333333333333333,0.157311111111111,"K23107",3
"K23107.4",0,0.153588888888889,"K23107",4
"K23107.5",0.333333333333333,0.11001746031746,"K23107",5
"K23107.6",0.666666666666667,0.202005555555556,"K23107",6
"K23107.7",0,0.0493222222222221,"K23107",7
"K23107.8",0,0.0262888888888888,"K23107",8
"K23107.9",0,0.0897555555555555,"K23107",9
"K23107.10",0.333333333333333,0.0530777777777777,"K23107",10
"K23107.11",0,0.0782666666666667,"K23107",11
"K23107.12",0.333333333333333,0.0909333333333333,"K23107",12
"K23107.13",0,0.166477777777778,"K23107",13
"K23107.14",0,0.0931333333333334,"K23107",14
"K23107.15",0.666666666666667,0.198122222222222,"K23107",15
"K23107.16",0,0.0355,"K23107",16
"K23107.17",0.333333333333333,0.136177777777778,"K23107",17
"K23107.18",0.333333333333333,0.0801444444444444,"K23107",18
"K23107.19",0,0.240122222222221,"K23107",19
"K23107.20",0,0.200244444444444,"K23107",20
"K23107.21",0,0.1551,"K23107",21
"K23107.22",0.666666666666667,0.155277777777778,"K23107",22
"K23107.23",0.333333333333333,0.134488888888889,"K23107",23
"K23107.24",0,0.180455555555555,"K23107",24
"K23107.25",0,0.0951666666666667,"K23107",25
"K23107.26",0,0.0300111111111111,"K23107",26
"K23107.27",0,0.0835333333333333,"K23107",27
"K23107.28",0,0.108311111111111,"K23107",28
"K23107.29",0,0.157433333333333,"K23107",29
"K23107.30",0.333333333333333,0.1026,"K23107",30
"K23107.31",0,0.0907555555555555,"K23107",31
"K23107.32",0,0.0350444444444444,"K23107",32
"K23107.33",0,0.0794666666666666,"K23107",33
"K23107.34",0,0.250744444444444,"K23107",34
"K23107.35",0,0.0180888888888889,"K23107",35
"K23107.36",0,0.206644444444444,"K23107",36
"K23107.37",0,0.231988888888888,"K23107",37
"K23107.38",0,0.126560317460318,"K23107",38
"K23107.39",0,0.0930984126984126,"K23107",39
"K23107.40",0.333333333333333,0.187518686868687,"K23107",40
"K23107.41",0,0.112700432900433,"K23107",41
"K23107.42",0.666666666666667,0.247133333333333,"K23107",42
"K23107.43",0.333333333333333,0.143297619047619,"K23107",43
"K23107.44",0,0.0553333333333332,"K23107",44
"K23107.45",0.333333333333333,0.197066666666666,"K23107",45
"K23107.46",0.333333333333333,0.0472888888888888,"K23107",46
"K23107.47",0,0.0253333333333333,"K23107",47
"K23107.48",0.333333333333333,0.110455555555556,"K23107",48
"K23107.49",0,0.0776333333333333,"K23107",49
"K23107.50",0,0.145877777777778,"K23107",50
"K23107.51",0.333333333333333,0.250777777777777,"K23107",51
"K23107.52",0,0.0557222222222222,"K23107",52
"K23107.53",0,0.242677777777777,"K23107",53
"K23107.54",0,0.0306888888888888,"K23107",54
"K23107.55",0,0.0715333333333332,"K23107",55
"K23107.56",0,0.0153111111111111,"K23107",56
"K23107.57",0,0.0475777777777777,"K23107",57
"K23107.58",0,0.0708777777777777,"K23107",58
"K23109.1",0,0.124177777777778,"K23109",1
"K23109.2",0.333333333333333,0.137311111111111,"K23109",2
"K23109.3",0,0.273666666666666,"K23109",3
"K23109.4",0,0.42118888888889,"K23109",4
"K23109.5",0,0.361311111111111,"K23109",5
"K23109.6",0,0.433588888888889,"K23109",6
"K23109.7",1.66666666666667,0.850922222222222,"K23109",7
"K23109.8",0.333333333333333,0.352922222222223,"K23109",8
"K23109.9",0.666666666666667,0.388855555555556,"K23109",9
"K23109.10",0,0.228455555555555,"K23109",10
"K23109.11",0,0.223155555555555,"K23109",11
"K23109.12",0,0.213699999999999,"K23109",12
"K23109.13",0.666666666666667,0.513666666666667,"K23109",13
"K23109.14",0.333333333333333,0.202233333333333,"K23109",14
"K23109.15",0.333333333333333,0.308466666666667,"K23109",15
"K23109.16",0.333333333333333,0.557866666666667,"K23109",16
"K23109.17",0.666666666666667,0.413022222222223,"K23109",17
"K23109.18",0.333333333333333,0.3898,"K23109",18
"K23109.19",0.333333333333333,1.13381111111111,"K23109",19
"K23109.20",0.333333333333333,0.117533333333333,"K23109",20
"K23109.21",0,1.05575555555555,"K23109",21
"K23109.22",0.333333333333333,0.258922222222222,"K23109",22
"K23109.23",0.333333333333333,0.350699999999999,"K23109",23
"K23109.24",0.666666666666667,1.21891111111111,"K23109",24
"K23109.25",1.33333333333333,1.28501111111111,"K23109",25
"K23109.26",0.333333333333333,0.458666666666667,"K23109",26
"K23109.27",0,0.395733333333334,"K23109",27
"K23109.28",0.333333333333333,0.368288888888889,"K23109",28
"K23109.29",0.333333333333333,0.295088888888889,"K23109",29
"K23109.30",0.333333333333333,0.114722222222222,"K23109",30
"K23109.31",0.333333333333333,0.198422222222222,"K23109",31
"K23109.32",1,0.274577777777778,"K23109",32
"K23109.33",0.333333333333333,0.253744444444444,"K23109",33
"K23109.34",0.666666666666667,0.289522222222222,"K23109",34
"K23109.35",0.333333333333333,0.333011111111111,"K23109",35
"K23109.36",0.333333333333333,0.363488888888889,"K23109",36
"K23109.37",0.333333333333333,0.381711111111112,"K23109",37
"K23109.38",0,0.172777777777778,"K23109",38
"K23109.39",0,0.256033333333333,"K23109",39
"K23109.40",0,0.281844444444444,"K23109",40
"K23109.41",0.333333333333333,0.213266666666666,"K23109",41
"K23109.42",0.333333333333333,0.282266666666666,"K23109",42
"K23109.43",0.666666666666667,0.181377777777778,"K23109",43
"K23109.44",0.666666666666667,0.555911111111111,"K23109",44
"K23109.45",0.333333333333333,0.406611111111112,"K23109",45
"K23109.46",0.333333333333333,0.306188888888889,"K23109",46
"K23109.47",1,0.2019,"K23109",47
"K23109.48",0,0.0933444444444444,"K23109",48
"K23109.49",0.333333333333333,0.207433333333333,"K23109",49
"K23109.50",0,0.102533333333333,"K23109",50
"K23109.51",0,0.149988888888889,"K23109",51
"K23109.52",0.333333333333333,0.220033333333333,"K23109",52
"K23109.53",0,0.376155555555556,"K23109",53
"K23109.54",0.666666666666667,0.365033333333334,"K23109",54
"K23109.55",0.333333333333333,0.359155555555556,"K23109",55
"K23109.56",0,0.217255555555555,"K23109",56
"K23109.57",2.33333333333333,0.68951111111111,"K23109",57
"K23109.58",0,0.212722222222222,"K23109",58
"K23109.59",0,0.179322222222222,"K23109",59
"K23109.60",0,0.262144444444444,"K23109",60
"K23109.61",0,0.660488888888888,"K23109",61
"K23109.62",0.333333333333333,0.260477777777777,"K23109",62
"K23109.63",0,0.631677777777778,"K23109",63
"K23109.64",0.666666666666667,0.417566666666667,"K23109",64
"K23109.65",0,0.330488888888889,"K23109",65
"K23109.66",0,0.162977777777778,"K23109",66
"K23109.67",0,0.316155555555556,"K23109",67
"K23109.68",0,0.236533333333333,"K23109",68
"K23109.69",0.333333333333333,0.264977777777777,"K23109",69
"K23109.70",0.666666666666667,0.6092,"K23109",70
"K23109.71",0.333333333333333,0.390922222222223,"K23109",71
"K23109.72",0.333333333333333,0.36898888888889,"K23109",72
"K23109.73",0,0.377166666666668,"K23109",73
"K23109.74",0.333333333333333,0.283622222222222,"K23109",74
"K23109.75",0,0.285522222222222,"K23109",75
"K23109.76",0,0.583111111111112,"K23109",76
"K23109.77",0.333333333333333,0.204444444444444,"K23109",77
"K23109.78",0.333333333333333,0.205311111111111,"K23109",78
"K23109.79",0.333333333333333,0.368644444444445,"K23109",79
"K23109.80",0.666666666666667,0.272144444444444,"K23109",80
"K23109.81",0.666666666666667,0.223577777777777,"K23109",81
"K23109.82",0.333333333333333,0.447766666666667,"K23109",82
"K23109.83",0,0.169566666666667,"K23109",83
"K23109.84",0,0.185577777777777,"K23109",84
"K23109.85",1,0.350177777777778,"K23109",85
"K23109.86",0,0.293477777777777,"K23109",86
"K23109.87",0.333333333333333,0.403055555555556,"K23109",87
"K23109.88",0.333333333333333,0.332944444444445,"K23109",88
"K23109.89",0.333333333333333,0.440166666666667,"K23109",89
"K23109.90",0.333333333333333,0.329244444444445,"K23109",90
"K23114.1",2.33333333333333,1.52974444444444,"K23114",1
"K23114.2",4,2.14856666666666,"K23114",2
"K23114.3",1.33333333333333,1.19153333333333,"K23114",3
"K23114.4",1,0.896766666666666,"K23114",4
"K23114.5",1.33333333333333,1.36526666666667,"K23114",5
"K23114.6",1.66666666666667,1.97078888888889,"K23114",6
"K23114.7",1,1.0977,"K23114",7
"K23114.8",1.33333333333333,1.02630086580086,"K23114",8
"K23114.9",3,2.55092111118729,"K23114",9
"K23114.10",4,2.59293198179816,"K23114",10
"K23114.11",1.33333333333333,2.2622904233566,"K23114",11
"K23114.12",0.666666666666667,0.975629039479039,"K23114",12
"K23114.13",3.66666666666667,2.61025184630185,"K23114",13
"K23114.14",1.33333333333333,1.43306226551227,"K23114",14
"K23114.15",2.66666666666667,1.62086155511156,"K23114",15
"K23114.16",1.33333333333333,1.02872828282828,"K23114",16
"K23114.17",1.66666666666667,2.94910711804535,"K23114",17
"K23114.18",2.33333333333333,2.15293822212646,"K23114",18
"K23114.19",0.333333333333333,1.17476565934066,"K23114",19
"K23114.20",1.33333333333333,0.942388888888888,"K23114",20
"K23114.21",0.666666666666667,0.95442222222222,"K23114",21
"K23114.22",1.66666666666667,3.51943333333333,"K23114",22
"K23114.23",1.66666666666667,1.15316666666667,"K23114",23
"K23114.24",0.666666666666667,0.76091111111111,"K23114",24
"K23114.25",1.66666666666667,2.00186666666667,"K23114",25
"K23114.26",2.33333333333333,1.79663333333333,"K23114",26
"K23114.27",0.333333333333333,0.933488888888889,"K23114",27
"K23114.28",1,1.12380303030303,"K23114",28
"K23114.29",2.33333333333333,2.03083694731195,"K23114",29
"K23114.30",0.666666666666667,0.969148290598289,"K23114",30
"K23114.31",0.666666666666667,1.02544841269841,"K23114",31
"K23114.32",3,2.90604676813666,"K23114",32
"K23114.33",1.66666666666667,2.68282057766048,"K23114",33
"K23114.34",0.333333333333333,1.10568253968254,"K23114",34
"K23114.35",1.66666666666667,1.32048303676999,"K23114",35
"K23114.36",0,1.04143201058201,"K23114",36
"K23114.37",1.33333333333333,1.09483518518518,"K23114",37
"K23115.1",0.666666666666667,0.910033333333332,"K23115",1
"K23115.2",0.333333333333333,0.573166666666667,"K23115",2
"K23115.3",1,0.650333333333333,"K23115",3
"K23115.4",1.33333333333333,1.0973,"K23115",4
"K23115.5",0,0.715755555555555,"K23115",5
"K23115.6",0.333333333333333,0.858433333333333,"K23115",6
"K23115.7",0,0.716151587301587,"K23115",7
"K23115.8",0.666666666666667,0.725027777777777,"K23115",8
"K23115.9",0.333333333333333,0.882380952380951,"K23115",9
"K23115.10",0.333333333333333,0.913677777777776,"K23115",10
"K23115.11",1.33333333333333,0.897411904761904,"K23115",11
"K23115.12",1,0.822449999999998,"K23115",12
"K23115.13",1,0.618072486772486,"K23115",13
"K23115.14",0.666666666666667,0.940855555555554,"K23115",14
"K23115.15",0.333333333333333,0.631011111111111,"K23115",15
"K23115.16",0,0.549766666666668,"K23115",16
"K23115.17",1,1.10053333333333,"K23115",17
"K23115.18",2,0.674344444444444,"K23115",18
"K23115.19",1.66666666666667,0.88707037037037,"K23115",19
"K23115.20",0,0.701311111111109,"K23115",20
"K23115.21",0.666666666666667,0.872381481481482,"K23115",21
"K23115.22",0.333333333333333,0.75178778998779,"K23115",22
"K23115.23",1.33333333333333,0.951253968253968,"K23115",23
"K23115.24",1,0.697736363636363,"K23115",24
"K23115.25",1,0.77237037037037,"K23115",25
"K23115.26",0.333333333333333,0.787005555555554,"K23115",26
"K23115.27",0.333333333333333,0.577244444444445,"K23115",27
"K23115.28",1.66666666666667,0.753199999999999,"K23115",28
"K23115.29",0.333333333333333,0.690288888888888,"K23115",29
"K23115.30",0.666666666666667,0.719577777777777,"K23115",30
"K23115.31",2,0.528211111111112,"K23115",31
"K23115.32",0.333333333333333,0.787733333333332,"K23115",32
"K23115.33",1,0.822433333333333,"K23115",33
"K23115.34",2,0.772155555555555,"K23115",34
"K23115.35",0.333333333333333,0.663613492063492,"K23115",35
"K23115.36",1.33333333333333,0.697096825396824,"K23115",36
"K23115.37",0.666666666666667,0.519380158730159,"K23115",37
"K23115.38",0.333333333333333,0.583003296703297,"K23115",38
"K23115.39",0.333333333333333,0.825480158730158,"K23115",39
"K23115.40",1,0.821655555555555,"K23115",40
"K23115.41",1,0.758128571428571,"K23115",41
"K23115.42",0.333333333333333,0.683955555555556,"K23115",42
"K23115.43",0,1.07862222222222,"K23115",43
"K23115.44",0.666666666666667,1.07292222222222,"K23115",44
"K23115.45",1,0.857988888888888,"K23115",45
"K23115.46",1,0.5988,"K23115",46
"K23115.47",0.333333333333333,0.978099999999998,"K23115",47
"K23115.48",1.33333333333333,0.887055555555554,"K23115",48
"K23115.49",1,0.71368888888889,"K23115",49
"K23115.50",0.333333333333333,0.668399999999999,"K23115",50
"K23115.51",0.333333333333333,0.445111111111112,"K23115",51
"K23115.52",1.66666666666667,0.789255555555554,"K23115",52
"K23115.53",0.666666666666667,0.93902222222222,"K23115",53
"K23115.54",0.333333333333333,1.07417777777778,"K23115",54
"K23115.55",1,0.678033333333332,"K23115",55
"K23115.56",1.33333333333333,0.633133333333333,"K23115",56
"K23115.57",0.666666666666667,0.834255555555554,"K23115",57
"K23115.58",0,0.833344444444445,"K23115",58
"K23115.59",0,0.877211111111111,"K23115",59
"K23115.60",0.333333333333333,0.614288888888889,"K23115",60
"K23115.61",2.66666666666667,0.77751111111111,"K23115",61
"K23115.62",0.333333333333333,0.722861616161616,"K23115",62
"K23115.63",1,0.797993650793651,"K23115",63
"K23115.64",0,0.672156349206349,"K23115",64
"K23115.65",1,0.807728282828283,"K23115",65
"K23115.66",0.666666666666667,0.70667744107744,"K23115",66
"K23115.67",1.33333333333333,0.862422222222221,"K23115",67
"K23117.1",1.66666666666667,0.515166666666667,"K23117",1
"K23117.2",0,0.510833333333333,"K23117",2
"K23117.3",0,0.694255555555555,"K23117",3
"K23117.4",0.333333333333333,1.09376666666667,"K23117",4
"K23117.5",0.666666666666667,1.13052222222222,"K23117",5
"K23117.6",1.66666666666667,1.08405555555555,"K23117",6
"K23117.7",1.33333333333333,0.910777777777779,"K23117",7
"K23117.8",0.666666666666667,0.978955555555554,"K23117",8
"K23117.9",1.66666666666667,1.05978888888889,"K23117",9
"K23117.10",0,0.860042929292929,"K23117",10
"K23117.11",0.333333333333333,0.673541341991342,"K23117",11
"K23117.12",0,1.10859841269841,"K23117",12
"K23117.13",1.66666666666667,1.16623205128205,"K23117",13
"K23117.14",2.33333333333333,0.982928018278019,"K23117",14
"K23117.15",1,1.21662784992785,"K23117",15
"K23117.16",1.33333333333333,0.908989778739779,"K23117",16
"K23117.17",0.666666666666667,0.913608682058682,"K23117",17
"K23117.18",3,1.15414444444445,"K23117",18
"K23117.19",0.666666666666667,1.33191111111111,"K23117",19
"K23117.20",0,1.17971111111111,"K23117",20
"K23117.21",1,1.20615555555556,"K23117",21
"K23117.22",1,1.00107777777778,"K23117",22
"K23117.23",2,0.938000000000001,"K23117",23
"K23117.24",1.33333333333333,1.39153333333333,"K23117",24
"K23117.25",0,1.04033333333333,"K23117",25
"K23117.26",1.33333333333333,1.18688888888889,"K23117",26
"K23117.27",0.333333333333333,0.85207777777778,"K23117",27
"K23117.28",0,1.14453333333333,"K23117",28
"K23117.29",1.33333333333333,1.00863333333333,"K23117",29
"K23117.30",2,0.586744444444444,"K23117",30
"K23117.31",0.333333333333333,0.703366666666667,"K23117",31
"K23117.32",1.33333333333333,0.998677777777777,"K23117",32
"K23117.33",0.333333333333333,0.874966666666667,"K23117",33
"K23117.34",0.666666666666667,1.0644,"K23117",34
"K23117.35",1,1.39973333333333,"K23117",35
"K23117.36",2.66666666666667,1.44075555555556,"K23117",36
"K23117.37",0.666666666666667,0.80351111111111,"K23117",37
"K23117.38",1.66666666666667,1.10441111111111,"K23117",38
"K23117.39",0.666666666666667,0.436400000000001,"K23117",39
"K23117.40",0,0.968333333333333,"K23117",40
"K23117.41",0.666666666666667,0.785233333333333,"K23117",41
"K23117.42",0,0.918111111111111,"K23117",42
"K23117.43",1.66666666666667,0.8157,"K23117",43
"K23117.44",0,1.19317777777778,"K23117",44
"K23117.45",1.33333333333333,1.088,"K23117",45
"K23117.46",2,1.29128888888889,"K23117",46
"K23117.47",1.33333333333333,1.24138125763126,"K23117",47
"K23117.48",0.333333333333333,0.889833821733821,"K23117",48
"K23117.49",0.333333333333333,0.774696529723,"K23117",49
"K23117.50",3,1.08578160597572,"K23117",50
"K23117.51",0,0.988262962962962,"K23117",51
"K23117.52",1,1.0492865967366,"K23117",52
